ano,mes,group_id,distributor_id,sigagente,nomagente,distributor_name_sig,distributor_name_legal,distributor_label,classe_local_servico,qtd_serv_realizado,qtd_fora_prazo,compensacao_rs,uc_ativa_mes,bucket_porte,rank_porte_ano,uc_ativa_media_mensal,taxa_fora_prazo,flag_uc_ativa_ausente,flag_taxa_fora_prazo_invalida,fora_prazo_por_100k_uc_mes,compensacao_rs_por_uc_mes,compensacao_media_por_transgressao_rs,periodo_regulatorio,regime_regulatorio,ano_comparavel_principal
2023,1,enel,enel_sp,Enel SP,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,Enel SP,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,Enel SP — ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,nao_classificado,2874972,1430,283285.27999999997,8213533,GG,2,8300383.833333333,0.0004973961485537946,False,False,17.410291040408556,0.03449006414170369,198.1015944055944,pos_2022,REN_1000,True
2023,1,enel,enel_sp,Enel SP,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,Enel SP,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,Enel SP — ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,rural,1,0,0.0,8213533,GG,2,8300383.833333333,0.0,False,False,0.0,0.0,,pos_2022,REN_1000,True
2023,1,enel,enel_sp,Enel SP,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,Enel SP,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,Enel SP — ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,urbana,101503,117,73214.97,8213533,GG,2,8300383.833333333,0.001152675290385506,False,False,1.4244783578516091,0.008913943609893574,625.7689743589743,pos_2022,REN_1000,True
2023,1,energisa,energisa_ac,Energisa AC,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,Energisa AC,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,Energisa AC — ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,0,0,0.0,287111,G,33,289120.1666666667,,False,False,0.0,0.0,,pos_2022,REN_1000,True
2023,1,energisa,energisa_ac,Energisa AC,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,Energisa AC,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,Energisa AC — ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,nao_classificado,12405,545,301946.95,287111,G,33,289120.1666666667,0.04393389762192664,False,False,189.82205488469614,1.0516732204617727,554.0311009174312,pos_2022,REN_1000,True
2023,1,energisa,energisa_ac,Energisa AC,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,Energisa AC,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,Energisa AC — ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,rural,575,42,8234.300000000001,287111,G,33,289120.1666666667,0.07304347826086957,False,False,14.628488633316035,0.028679848560312915,196.05476190476193,pos_2022,REN_1000,True
2023,1,energisa,energisa_ac,Energisa AC,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,Energisa AC,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,Energisa AC — ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,urbana,8527,236,39897.01,287111,G,33,289120.1666666667,0.027676791368593877,False,False,82.19817422529962,0.1389602279257848,169.05512711864407,pos_2022,REN_1000,True
2023,1,energisa,energisa_minas_rio,Energisa Minas Rio,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,Energisa Minas Rio,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,Energisa Minas Rio — ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,0,0,0.0,592107,G,31,596083.5,,False,False,0.0,0.0,,pos_2022,REN_1000,True
2023,1,energisa,energisa_minas_rio,Energisa Minas Rio,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,Energisa Minas Rio,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,Energisa Minas Rio — ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,nao_classificado,21649,743,96258.94,592107,G,31,596083.5,0.0343202919303432,False,False,125.48407635782047,0.162570177349702,129.55442799461642,pos_2022,REN_1000,True
2023,1,energisa,energisa_minas_rio,Energisa Minas Rio,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,Energisa Minas Rio,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,Energisa Minas Rio — ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,rural,1454,18,3339.52,592107,G,31,596083.5,0.012379642365887207,False,False,3.0399910826928243,0.0056400616780413,185.5288888888889,pos_2022,REN_1000,True
2023,1,energisa,energisa_minas_rio,Energisa Minas Rio,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,Energisa Minas Rio,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,Energisa Minas Rio — ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,urbana,12815,120,14880.400000000001,592107,G,31,596083.5,0.009364026531408505,False,False,20.26660721795216,0.025131268503834615,124.00333333333334,pos_2022,REN_1000,True
2023,1,energisa,energisa_ms,Energisa MS,ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,Energisa MS,ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,Energisa MS — ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,0,0,0.0,1100522,GG,26,1110833.0,,False,False,0.0,0.0,,pos_2022,REN_1000,True
2023,1,energisa,energisa_ms,Energisa MS,ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,Energisa MS,ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,Energisa MS — ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,nao_classificado,53219,130,113210.54,1100522,GG,26,1110833.0,0.0024427366166218834,False,False,11.812576213833072,0.10286985630455366,870.8503076923076,pos_2022,REN_1000,True
2023,1,energisa,energisa_ms,Energisa MS,ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,Energisa MS,ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,Energisa MS — ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,rural,2629,135,95877.08,1100522,GG,26,1110833.0,0.051350323316850514,False,False,12.266906068211268,0.08711963958921312,710.2005925925926,pos_2022,REN_1000,True
2023,1,energisa,energisa_ms,Energisa MS,ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,Energisa MS,ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,Energisa MS — ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,urbana,29814,250,167215.06999999998,1100522,GG,26,1110833.0,0.008385322331790434,False,False,22.716492718909755,0.15194159680587938,668.8602799999999,pos_2022,REN_1000,True
2023,1,energisa,energisa_mt,Energisa MT,ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,Energisa MT,ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,Energisa MT — ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,0,0,0.0,1587849,GG,20,1604578.5833333333,,False,False,0.0,0.0,,pos_2022,REN_1000,True
2023,1,energisa,energisa_mt,Energisa MT,ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,Energisa MT,ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,Energisa MT — ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,nao_classificado,82487,2606,486912.12,1587849,GG,20,1604578.5833333333,0.03159285705626341,False,False,164.12139945297065,0.30664888160020254,186.84271680736762,pos_2022,REN_1000,True
2023,1,energisa,energisa_mt,Energisa MT,ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,Energisa MT,ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,Energisa MT — ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,rural,2976,271,109764.14,1587849,GG,20,1604578.5833333333,0.09106182795698925,False,False,17.067114064372618,0.06912756817556329,405.03372693726936,pos_2022,REN_1000,True
2023,1,energisa,energisa_mt,Energisa MT,ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,Energisa MT,ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,Energisa MT — ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,urbana,35852,451,338035.9,1587849,GG,20,1604578.5833333333,0.012579493473167466,False,False,28.40320458683414,0.21288919790231944,749.5252771618626,pos_2022,REN_1000,True
2023,1,energisa,energisa_pb,Energisa PB,ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,Energisa PB,ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,Energisa PB — ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,0,0,0.0,1773210,GG,18,1791816.75,,False,False,0.0,0.0,,pos_2022,REN_1000,True
2023,1,energisa,energisa_pb,Energisa PB,ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,Energisa PB,ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,Energisa PB — ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,nao_classificado,61049,1223,50341.6,1773210,GG,18,1791816.75,0.020033088175072482,False,False,68.97096226617265,0.028390094799826304,41.16238757154538,pos_2022,REN_1000,True
2023,1,energisa,energisa_pb,Energisa PB,ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,Energisa PB,ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,Energisa PB — ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,rural,5293,128,3578.5,1773210,GG,18,1791816.75,0.024182883053088987,False,False,7.218547154595338,0.0020180914838062044,27.95703125,pos_2022,REN_1000,True
2023,1,energisa,energisa_pb,Energisa PB,ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,Energisa PB,ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,Energisa PB — ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,urbana,35104,403,62186.55,1773210,GG,18,1791816.75,0.011480173199635369,False,False,22.72714455704626,0.035070042465359434,154.3090570719603,pos_2022,REN_1000,True
2023,1,energisa,energisa_ro,Energisa RO,ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,Energisa RO,ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,Energisa RO — ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,0,0,0.0,684148,G,29,690022.3333333334,,False,False,0.0,0.0,,pos_2022,REN_1000,True
2023,1,energisa,energisa_ro,Energisa RO,ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,Energisa RO,ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,Energisa RO — ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,nao_classificado,43533,38,18053.83,684148,G,29,690022.3333333334,0.0008729010176188179,False,False,5.554353736326058,0.02638877845144618,475.10078947368424,pos_2022,REN_1000,True
2023,1,energisa,energisa_ro,Energisa RO,ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,Energisa RO,ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,Energisa RO — ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,rural,2371,19,2199.7700000000004,684148,G,29,690022.3333333334,0.008013496415014762,False,False,2.777176868163029,0.0032153422943573618,115.77736842105266,pos_2022,REN_1000,True
2023,1,energisa,energisa_ro,Energisa RO,ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,Energisa RO,ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,Energisa RO — ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,urbana,23320,68,48608.4,684148,G,29,690022.3333333334,0.002915951972555746,False,False,9.939369843951894,0.07104953898863989,714.8294117647059,pos_2022,REN_1000,True
2023,1,energisa,energisa_se,Energisa SE,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,Energisa SE,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,Energisa SE — ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,0,0,0.0,844613,G,28,853922.0833333334,,False,False,0.0,0.0,,pos_2022,REN_1000,True
2023,1,energisa,energisa_se,Energisa SE,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,Energisa SE,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,Energisa SE — ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,nao_classificado,26255,820,12128.240000000002,844613,G,28,853922.0833333334,0.031232146257855645,False,False,97.08588430440923,0.014359523237269614,14.790536585365855,pos_2022,REN_1000,True
2023,1,energisa,energisa_se,Energisa SE,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,Energisa SE,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,Energisa SE — ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,rural,2983,161,14884.479999999998,844613,G,28,853922.0833333334,0.05397251089507207,False,False,19.061984601231572,0.017622840283064548,92.45018633540371,pos_2022,REN_1000,True
2023,1,energisa,energisa_se,Energisa SE,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,Energisa SE,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,Energisa SE — ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,urbana,11796,121,28744.34,844613,G,28,853922.0833333334,0.010257714479484571,False,False,14.326087805894533,0.034032556922519545,237.55652892561983,pos_2022,REN_1000,True
2023,1,energisa,energisa_sul_sudeste,Energisa Sul-Sudeste,ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,Energisa Sul-Sudeste,ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,Energisa Sul-Sudeste — ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,0,0,0.0,851921,G,27,858668.25,,False,False,0.0,0.0,,pos_2022,REN_1000,True
2023,1,energisa,energisa_sul_sudeste,Energisa Sul-Sudeste,ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,Energisa Sul-Sudeste,ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,Energisa Sul-Sudeste — ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,nao_classificado,31345,70,17581.46,851921,G,27,858668.25,0.002233211038443133,False,False,8.216724320682317,0.02063742999644333,251.16371428571426,pos_2022,REN_1000,True
2023,1,energisa,energisa_sul_sudeste,Energisa Sul-Sudeste,ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,Energisa Sul-Sudeste,ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,Energisa Sul-Sudeste — ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,rural,1151,4,109.94,851921,G,27,858668.25,0.0034752389226759338,False,False,0.4695271040389895,0.00012904952454511628,27.485,pos_2022,REN_1000,True
2023,1,energisa,energisa_sul_sudeste,Energisa Sul-Sudeste,ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,Energisa Sul-Sudeste,ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,Energisa Sul-Sudeste — ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,urbana,15722,19,3001.54,851921,G,27,858668.25,0.0012084976466098462,False,False,2.2302537441852004,0.0035232609596429717,157.97578947368422,pos_2022,REN_1000,True
2023,1,energisa,energisa_to,Energisa TO,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,Energisa TO,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,Energisa TO — ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,0,0,0.0,646815,G,30,654177.9166666666,,False,False,0.0,0.0,,pos_2022,REN_1000,True
2023,1,energisa,energisa_to,Energisa TO,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,Energisa TO,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,Energisa TO — ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,nao_classificado,32361,101,50262.81,646815,G,30,654177.9166666666,0.003121040758938228,False,False,15.614974915547721,0.0777081700331625,497.6515841584158,pos_2022,REN_1000,True
2023,1,energisa,energisa_to,Energisa TO,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,Energisa TO,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,Energisa TO — ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,rural,2103,36,5236.99,646815,G,30,654177.9166666666,0.017118402282453638,False,False,5.565733633264535,0.008096580938908342,145.47194444444443,pos_2022,REN_1000,True
2023,1,energisa,energisa_to,Energisa TO,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,Energisa TO,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,Energisa TO — ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,urbana,20054,56,53264.72,646815,G,30,654177.9166666666,0.002792460357036003,False,False,8.657807873967053,0.08234923432511615,951.1557142857143,pos_2022,REN_1000,True
2023,1,equatorial,cea_equatorial,CEA Equatorial,COMPANHIA DE ELETRICIDADE DO AMAPA,CEA Equatorial,COMPANHIA DE ELETRICIDADE DO AMAPA,CEA Equatorial — COMPANHIA DE ELETRICIDADE DO AMAPA,grupo_a,0,0,0.0,217931,G,34,228099.66666666666,,False,False,0.0,0.0,,pos_2022,REN_1000,True
2023,1,equatorial,cea_equatorial,CEA Equatorial,COMPANHIA DE ELETRICIDADE DO AMAPA,CEA Equatorial,COMPANHIA DE ELETRICIDADE DO AMAPA,CEA Equatorial — COMPANHIA DE ELETRICIDADE DO AMAPA,nao_classificado,7664,84,2757.04,217931,G,34,228099.66666666666,0.010960334029227558,False,False,38.54430989625157,0.012650976685281121,32.82190476190476,pos_2022,REN_1000,True
2023,1,equatorial,cea_equatorial,CEA Equatorial,COMPANHIA DE ELETRICIDADE DO AMAPA,CEA Equatorial,COMPANHIA DE ELETRICIDADE DO AMAPA,CEA Equatorial — COMPANHIA DE ELETRICIDADE DO AMAPA,rural,459,0,52.73,217931,G,34,228099.66666666666,0.0,False,False,0.0,0.0002419573167653982,,pos_2022,REN_1000,True
2023,1,equatorial,cea_equatorial,CEA Equatorial,COMPANHIA DE ELETRICIDADE DO AMAPA,CEA Equatorial,COMPANHIA DE ELETRICIDADE DO AMAPA,CEA Equatorial — COMPANHIA DE ELETRICIDADE DO AMAPA,urbana,5485,182,1853.7200000000003,217931,G,34,228099.66666666666,0.033181403828623515,False,False,83.5126714418784,0.008505995016771364,10.185274725274727,pos_2022,REN_1000,True
2023,1,equatorial,ceee_equatorial,CEEE Equatorial,COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,CEEE Equatorial,COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,CEEE Equatorial — COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,grupo_a,8,0,0.0,1874230,GG,17,1880119.75,0.0,False,False,0.0,0.0,,pos_2022,REN_1000,True
2023,1,equatorial,ceee_equatorial,CEEE Equatorial,COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,CEEE Equatorial,COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,CEEE Equatorial — COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,nao_classificado,778132,2472,122564.77,1874230,GG,17,1880119.75,0.0031768388910878875,False,False,131.89416453690316,0.06539473277025766,49.581217637540455,pos_2022,REN_1000,True
2023,1,equatorial,ceee_equatorial,CEEE Equatorial,COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,CEEE Equatorial,COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,CEEE Equatorial — COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,rural,2327,9,1550.77,1874230,GG,17,1880119.75,0.003867640739149119,False,False,0.4801972009838707,0.0008274171259663968,172.30777777777777,pos_2022,REN_1000,True
2023,1,equatorial,ceee_equatorial,CEEE Equatorial,COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,CEEE Equatorial,COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,CEEE Equatorial — COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,urbana,56881,341,11072.78,1874230,GG,17,1880119.75,0.005994971959002127,False,False,18.194138392833324,0.005907908847900205,32.471495601173025,pos_2022,REN_1000,True
2023,1,equatorial,equatorial_al,Equatorial AL,EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,Equatorial AL,EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,Equatorial AL — EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,0,0,0.0,1322150,GG,23,1339861.5833333333,,False,False,0.0,0.0,,pos_2022,REN_1000,True
2023,1,equatorial,equatorial_al,Equatorial AL,EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,Equatorial AL,EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,Equatorial AL — EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,nao_classificado,19132,944,48614.98,1322150,GG,23,1339861.5833333333,0.0493414175203847,False,False,71.39885792081081,0.03676964035850698,51.49891949152543,pos_2022,REN_1000,True
2023,1,equatorial,equatorial_al,Equatorial AL,EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,Equatorial AL,EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,Equatorial AL — EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,rural,1697,11,1099.34,1322150,GG,23,1339861.5833333333,0.00648202710665881,False,False,0.8319782172975834,0.0008314790303672048,99.94,pos_2022,REN_1000,True
2023,1,equatorial,equatorial_al,Equatorial AL,EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,Equatorial AL,EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,Equatorial AL — EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,urbana,13675,122,911.79,1322150,GG,23,1339861.5833333333,0.008921389396709323,False,False,9.227394773664107,0.0006896267443179669,7.473688524590163,pos_2022,REN_1000,True
2023,1,equatorial,equatorial_ma,Equatorial MA,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,Equatorial MA,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,Equatorial MA — EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,0,0,0.0,2708513,GG,14,2736090.8333333335,,False,False,0.0,0.0,,pos_2022,REN_1000,True
2023,1,equatorial,equatorial_ma,Equatorial MA,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,Equatorial MA,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,Equatorial MA — EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,nao_classificado,30778,623,25584.91,2708513,GG,14,2736090.8333333335,0.02024173110663461,False,False,23.001551035568223,0.009446109359637557,41.06727126805779,pos_2022,REN_1000,True
2023,1,equatorial,equatorial_ma,Equatorial MA,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,Equatorial MA,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,Equatorial MA — EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,rural,2112,211,12805.14,2708513,GG,14,2736090.8333333335,0.09990530303030302,False,False,7.7902524374075375,0.00472773806143814,60.6878672985782,pos_2022,REN_1000,True
2023,1,equatorial,equatorial_ma,Equatorial MA,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,Equatorial MA,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,Equatorial MA — EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,urbana,35677,182,9452.52,2708513,GG,14,2736090.8333333335,0.00510132578411862,False,False,6.719554235109819,0.0034899297142011133,51.93692307692308,pos_2022,REN_1000,True
2023,1,equatorial,equatorial_pa,Equatorial PA,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,Equatorial PA,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,Equatorial PA — EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,0,0,0.0,2944291,GG,12,2981770.0,,False,False,0.0,0.0,,pos_2022,REN_1000,True
2023,1,equatorial,equatorial_pa,Equatorial PA,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,Equatorial PA,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,Equatorial PA — EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,nao_classificado,45530,550,28838.8,2944291,GG,12,2981770.0,0.012079947287502746,False,False,18.68021876913661,0.009794819873443215,52.43418181818182,pos_2022,REN_1000,True
2023,1,equatorial,equatorial_pa,Equatorial PA,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,Equatorial PA,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,Equatorial PA — EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,rural,2633,82,6992.19,2944291,GG,12,2981770.0,0.03114318268135207,False,False,2.7850507983076405,0.0023748297977339876,85.27060975609756,pos_2022,REN_1000,True
2023,1,equatorial,equatorial_pa,Equatorial PA,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,Equatorial PA,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,Equatorial PA — EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,urbana,75683,243,16340.800000000001,2944291,GG,12,2981770.0,0.0032107606728063107,False,False,8.25326029254581,0.005549994888412864,67.24609053497943,pos_2022,REN_1000,True
