ano,group_id,distributor_id,sigagente,distributor_name_sig,distributor_name_legal,distributor_label,codigo_base,classe_local,qtd_serv,qtd_fora_prazo,prazo_medio,compensacao_rs,has_qs,has_qv,has_pm,has_cr,taxa_fora_prazo,periodo_regulatorio,ano_comparavel_principal,uc_ativa_media_mensal,bucket_porte,rank_porte_ano,nomagente,fora_prazo_por_100k_uc,compensacao_rs_por_uc
2019,cpfl,cpfl_piratininga,CPFL Piratininga,CPFL Piratininga,COMPANHIA PIRATININGA DE FORÇA E LUZ,CPFL Piratininga — COMPANHIA PIRATININGA DE FORÇA E LUZ,VistRr,rural,1833.0,49.0,4.548333333333333,1184.71,True,True,True,True,0.02673213311511184,pre_2022,True,,,,COMPANHIA PIRATININGA DE FORÇA E LUZ,,
2019,cpfl,cpfl_piratininga,CPFL Piratininga,CPFL Piratininga,COMPANHIA PIRATININGA DE FORÇA E LUZ,CPFL Piratininga — COMPANHIA PIRATININGA DE FORÇA E LUZ,VistUb,urbana,104491.0,987.0,2.5675,9560.38,True,True,True,True,0.009445789589534027,pre_2022,True,,,,COMPANHIA PIRATININGA DE FORÇA E LUZ,,
2019,cpfl,cpfl_piratininga,CPFL Piratininga,CPFL Piratininga,COMPANHIA PIRATININGA DE FORÇA E LUZ,CPFL Piratininga — COMPANHIA PIRATININGA DE FORÇA E LUZ,VrfResfr,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COMPANHIA PIRATININGA DE FORÇA E LUZ,,
2019,cpfl,cpfl_piratininga,CPFL Piratininga,CPFL Piratininga,COMPANHIA PIRATININGA DE FORÇA E LUZ,CPFL Piratininga — COMPANHIA PIRATININGA DE FORÇA E LUZ,VrfRsc,nao_classificado,3354.0,0.0,6.078333333333333,0.0,True,True,True,True,0.0,pre_2022,True,,,,COMPANHIA PIRATININGA DE FORÇA E LUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,AfedMed,nao_classificado,116.0,1.0,10.250833333333333,6.12,True,True,True,True,0.008620689655172414,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,AnProj,nao_classificado,1083.0,5.0,11.035833333333334,0.0,True,True,True,True,0.0046168051708217915,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CmsnObra,nao_classificado,23.0,0.0,1.9666666666666668,0.0,True,True,True,True,0.0,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,EstProj,nao_classificado,2202.0,2.0,10.758333333333333,26.92,True,True,True,True,0.0009082652134423251,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,Inform,nao_classificado,6.0,3.0,6.194166666666667,25.880000000000003,True,True,True,True,0.5,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,LigA,grupo_a,170.0,14.0,7.905833333333334,1594.26,True,True,True,True,0.08235294117647059,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,LigBRr,grupo_b_rural,1666.0,45.0,2.6475,718.21,True,True,True,True,0.02701080432172869,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,LigBUb,grupo_b_urbana,21569.0,104.0,0.985,2132.85,True,True,True,True,0.004821734897306319,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,NvCmsn,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,ObGerais,nao_classificado,34.0,0.0,70.97833333333334,0.0,True,True,True,True,0.0,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,ObraPrim,nao_classificado,485.0,0.0,50.475833333333334,202.97,True,True,True,True,0.0,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,ObraSec,nao_classificado,471.0,1.0,35.5375,2.56,True,True,True,True,0.0021231422505307855,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,PgtoRsc,nao_classificado,144.0,0.0,9.683333333333334,0.0,True,True,True,True,0.0,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,RclCobr,nao_classificado,232.0,0.0,6.963333333333334,0.0,True,True,True,True,0.0,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,RclDano,nao_classificado,2665.0,24.0,3.733333333333333,3356.49,True,True,True,True,0.00900562851782364,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,RclVisTc,nao_classificado,1841.0,0.0,11.3125,0.0,True,True,True,True,0.0,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,ReanProj,nao_classificado,28.0,0.0,3.2391666666666663,0.0,True,True,True,True,0.0,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,RelNorRr,rural,2480.0,32.0,31.345,1088.79,True,True,True,True,0.012903225806451613,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,RelNorUb,urbana,47849.0,237.0,14.708333333333334,2323.11,True,True,True,True,0.004953081569102803,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,RelUrgRr,rural,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,RelUrgUb,urbana,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,ReligIdv,nao_classificado,100.0,0.0,2.295,0.0,True,True,True,True,0.0,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,ResulRsc,nao_classificado,1278.0,11.0,4.554166666666666,423.69999999999993,True,True,True,True,0.008607198748043818,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,SubstMed,nao_classificado,395.0,19.0,8.386666666666667,2061.46,True,True,True,True,0.04810126582278481,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,VistRr,rural,1973.0,13.0,4.030833333333333,150.21,True,True,True,True,0.006588950836289914,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,VistUb,urbana,23659.0,27.0,2.485,164.66,True,True,True,True,0.0011412147597108923,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,VrfResfr,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,cpfl,cpfl_santa_cruz,CPFL Santa Cruz,CPFL Santa Cruz,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,VrfRsc,nao_classificado,133.0,0.0,6.8975,0.0,True,True,True,True,0.0,pre_2022,True,,,,COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,AfedMed,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,AnProj,nao_classificado,102.0,1.0,17.143333333333334,0.0,True,True,True,True,0.00980392156862745,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,CmsnObra,nao_classificado,3.0,1.0,2.3333333333333335,0.0,True,True,True,True,0.3333333333333333,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,EstProj,nao_classificado,311.0,12.0,23.46166666666667,148.64999999999998,True,True,True,True,0.03858520900321544,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Inform,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,LigA,grupo_a,11.0,0.0,0.0,0.0,True,True,True,True,0.0,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,LigBRr,grupo_b_rural,698.0,4.0,0.3275,328.72,True,True,True,True,0.0057306590257879654,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,LigBUb,grupo_b_urbana,502.0,5.0,0.14333333333333334,81.00999999999999,True,True,True,True,0.0099601593625498,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,NvCmsn,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,ObGerais,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,ObraPrim,nao_classificado,153.0,8.0,52.445,73.21000000000001,True,True,True,True,0.05228758169934641,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,ObraSec,nao_classificado,116.0,9.0,33.14666666666667,17.2,True,True,True,True,0.07758620689655173,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,PgtoRsc,nao_classificado,75.0,0.0,0.0,0.0,True,True,True,True,0.0,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,RclCobr,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,RclDano,nao_classificado,19.0,0.0,2.3125,0.0,True,True,True,True,0.0,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,RclVisTc,nao_classificado,184.0,0.0,6.573333333333333,0.0,True,True,True,True,0.0,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,ReanProj,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,RelNorRr,rural,451.0,1.0,7.3999999999999995,17.04,True,True,True,True,0.0022172949002217295,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,RelNorUb,urbana,263.0,3.0,4.255833333333333,6.53,True,True,True,True,0.011406844106463879,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,RelUrgRr,rural,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,RelUrgUb,urbana,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,ReligIdv,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,ResulRsc,nao_classificado,177.0,1.0,6.053333333333334,9.94,True,True,True,True,0.005649717514124294,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,SubstMed,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,VistRr,rural,866.0,6.0,1.3591666666666666,86.41,True,True,True,True,0.006928406466512702,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,VistUb,urbana,569.0,0.0,0.8858333333333333,6.58,True,True,True,True,0.0,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,VrfResfr,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,creluz_d,creluz_d,Creluz-D,Creluz-D,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,VrfRsc,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,,
2019,dcelt,dcelt,Dcelt,Dcelt,DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,Dcelt — DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,AfedMed,nao_classificado,188.0,0.0,13.36,0.0,True,True,True,True,0.0,pre_2022,True,,,,DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,,
2019,dcelt,dcelt,Dcelt,Dcelt,DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,Dcelt — DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,AnProj,nao_classificado,550.0,1.0,17.1175,0.0,True,True,True,True,0.0018181818181818182,pre_2022,True,,,,DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,,
2019,dcelt,dcelt,Dcelt,Dcelt,DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,Dcelt — DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,CmsnObra,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,,
2019,dcelt,dcelt,Dcelt,Dcelt,DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,Dcelt — DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,EstProj,nao_classificado,295.0,0.0,25.478333333333335,0.0,True,True,True,True,0.0,pre_2022,True,,,,DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,,
2019,dcelt,dcelt,Dcelt,Dcelt,DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,Dcelt — DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,Inform,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,,
2019,dcelt,dcelt,Dcelt,Dcelt,DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,Dcelt — DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,LigA,grupo_a,1.0,0.0,0.0,0.0,True,True,True,True,0.0,pre_2022,True,,,,DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,,
2019,dcelt,dcelt,Dcelt,Dcelt,DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,Dcelt — DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,LigBRr,grupo_b_rural,145.0,0.0,0.0425,0.0,True,True,True,True,0.0,pre_2022,True,,,,DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,,
