group_id,group_label,distributor_id,distributor_label,classe_local_servico,qtd_serv_realizado,qtd_fora_prazo,compensacao_rs,exposicao_uc_mes,taxa_fora_prazo,fora_prazo_por_100k_uc_mes,compensacao_rs_por_uc_mes,share_fora_prazo,share_compensacao
equatorial,Grupo Equatorial,equatorial_al,EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,urbana,593192,3262,2219253.9899999998,49559092,0.005499062698080892,6.582041495029812,0.0447799566222884,0.20390048756094512,0.27928277493406456
equatorial,Grupo Equatorial,equatorial_al,EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,rural,82081,1813,701828.53,49559092,0.022087937525127617,3.658259114190389,0.01416144851887117,0.11332666583322916,0.08832185061715059
equatorial,Grupo Equatorial,equatorial_al,EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,0,0,0.0,49559092,,0.0,0.0,0.0,0.0
equatorial,Grupo Equatorial,enel_go,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,nao_classificado,38134632,45117,34291273.51476762,125227469,0.0011830978203749285,36.028037905964545,0.27383188200320185,0.8317877620250365,0.8942503528014343
equatorial,Grupo Equatorial,enel_go,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,rural,80865,4659,1312136.3800000001,125227469,0.05761454275644593,3.7204297405387954,0.010478023635533192,0.08589443409966631,0.0342179890237462
equatorial,Grupo Equatorial,enel_go,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,urbana,3314316,4453,1971093.75,125227469,0.0013435653087997643,3.555929090924931,0.015740106908972182,0.08209656901605797,0.05140232778415512
equatorial,Grupo Equatorial,enel_go,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,85,12,771887.17,125227469,0.1411764705882353,0.009582562113428963,0.006163880625903252,0.0002212348592393208,0.02012933039066451
equatorial,Grupo Equatorial,equatorial_ma,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,nao_classificado,1285509,8995,7093632.72,100625828,0.006997228335235303,8.939056879114574,0.0704951488200425,0.3960287060273852,0.38046676565911847
equatorial,Grupo Equatorial,equatorial_ma,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,rural,84494,8241,7669591.78,100625828,0.09753355267829668,8.18974627468407,0.07621891846693674,0.36283185840707965,0.411358311551033
equatorial,Grupo Equatorial,equatorial_ma,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,urbana,1178384,5477,3881328.35,100625828,0.004647890670613315,5.442936578867207,0.03857188981341848,0.24113943556553516,0.2081749227898485
equatorial,Grupo Equatorial,equatorial_ma,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,0,0,0.0,100625828,,0.0,0.0,0.0,0.0
equatorial,Grupo Equatorial,equatorial_pa,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,nao_classificado,2243072,11123,9266571.76,106922245,0.004958824326637754,10.402886695841449,0.08666645336524686,0.6219525833146947,0.42316326646225344
equatorial,Grupo Equatorial,equatorial_pa,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,urbana,2241810,4575,9926673.68,106922245,0.002040761705942966,4.278810270023792,0.09284011647903577,0.25581525385819726,0.4533071958354616
equatorial,Grupo Equatorial,equatorial_pa,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,rural,99104,2186,2705091.43,106922245,0.022057636422344203,2.0444763388572693,0.025299613097349388,0.12223216282710803,0.12352953770228488
equatorial,Grupo Equatorial,equatorial_pa,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,0,0,0.0,106922245,,0.0,0.0,0.0,0.0
equatorial,Grupo Equatorial,equatorial_pi,EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A.,nao_classificado,929559,23457,13977832.379999999,54819846,0.025234546704404993,42.789248258741914,0.2549775929687945,0.7984274481772695,0.7875815147979881
equatorial,Grupo Equatorial,equatorial_pi,EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A.,urbana,468420,3266,2431874.2600000002,54819846,0.006972375218820716,5.9576964152726735,0.044361201963245216,0.11116784097484597,0.13702405075550325
equatorial,Grupo Equatorial,equatorial_pi,EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A.,rural,63619,2656,1338084.69,54819846,0.04174853424291485,4.844960710031911,0.024408764118016676,0.09040471084788454,0.07539443444650867
equatorial,Grupo Equatorial,equatorial_pi,EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,0,0,0.0,54819846,,0.0,0.0,0.0,0.0
forca,Grupo Forca,forcel,FORÇA E LUZ CORONEL VIVIDA LTDA,nao_classificado,42279,267,1631.48,315897,0.006315191939260626,84.52122052441143,0.005164594788807745,0.9175257731958762,0.632457095895084
