group_id,group_label,distributor_id,distributor_label,ano,meses_com_dados,qtd_serv_realizado,qtd_fora_prazo,compensacao_rs,uc_ativa_media_ano,exposicao_uc_mes,taxa_fora_prazo,fora_prazo_por_100k_uc_mes,compensacao_rs_por_uc_mes,compensacao_media_por_transgressao_rs
eletropaulo,Grupo Eletropaulo,enel_sp,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,2024,12,44944797,12735,15926437.21,8461873.75,101542485,0.00028334759193594756,12.541548495686314,0.15684506056750533,1250.6036285826463
eletropaulo,Grupo Eletropaulo,enel_sp,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,2025,12,31588257,26791,7883179.8398,8607973.833333334,103295686,0.000848131633220535,25.93622351276122,0.07631664152750774,294.24731588219925
empresa,Grupo Empresa,eflul,EMPRESA FORÇA E LUZ DE URUSSANGA LTDA.,2023,12,3483,97,86.49000000000001,7507.166666666667,90086,0.027849554981337926,107.67488843993517,0.000960082587749484,0.8916494845360826
empresa,Grupo Empresa,eflul,EMPRESA FORÇA E LUZ DE URUSSANGA LTDA.,2024,12,9090,187,17.55,7627.666666666667,91532,0.020572057205720574,204.30013547174758,0.00019173622339728184,0.09385026737967915
empresa,Grupo Empresa,eflul,EMPRESA FORÇA E LUZ DE URUSSANGA LTDA.,2025,12,12270,172,41.46,7712.75,92553,0.014017929910350448,185.83946495521485,0.0004479595475025121,0.241046511627907
empresa,Grupo Empresa,joao_cesa,EMPRESA FORÇA E LUZ JOÃO CESA LTDA.,2023,12,5129,13,72.2,4038.8333333333335,48466,0.0025346071358939366,26.822927413031813,0.0014897041224776132,5.553846153846154
empresa,Grupo Empresa,joao_cesa,EMPRESA FORÇA E LUZ JOÃO CESA LTDA.,2024,12,4936,8,34.47,4035.3333333333335,48424,0.0016207455429497568,16.520733520568314,0.0007118371055674871,4.30875
empresa,Grupo Empresa,joao_cesa,EMPRESA FORÇA E LUZ JOÃO CESA LTDA.,2025,12,4284,6,77.21,4064.3333333333335,48772,0.0014005602240896359,12.302140572459608,0.0015830804559993437,12.868333333333332
empresa,Grupo Empresa,santa_maria,EMPRESA LUZ E FORÇA SANTA MARIA S.A.,2023,12,131125,255,90114.25,137515.75,1650189,0.0019447092469018113,15.4527754093622,0.05460844182090657,353.3892156862745
empresa,Grupo Empresa,santa_maria,EMPRESA LUZ E FORÇA SANTA MARIA S.A.,2024,12,156452,384,141437.14,140046.58333333334,1680559,0.002454426916881855,22.849539944744578,0.0841607703151154,368.3258854166667
empresa,Grupo Empresa,santa_maria,EMPRESA LUZ E FORÇA SANTA MARIA S.A.,2025,12,177097,57,7844.3099999999995,142643.83333333334,1711726,0.000321857513114282,3.3299722034951853,0.004582690220280582,137.6194736842105
energisa,Grupo Energisa,energisa_ac,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,2023,12,275065,4682,1704745.58,289120.1666666667,3469442,0.017021431298056822,134.9496547283396,0.49136016108642255,364.10627509611277
energisa,Grupo Energisa,energisa_ac,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,2024,11,292405,4366,952772.48,296990.63636363635,3266897,0.014931345223234896,133.6436379843013,0.2916444809860856,218.2254878607421
energisa,Grupo Energisa,energisa_ac,ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,2025,12,342217,6177,1385328.06,384255.75,4611069,0.01804995076223566,133.96025954068352,0.30043533506004794,224.27198640116563
energisa,Grupo Energisa,energisa_mt,ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,2023,12,1966041,21350,8302292.2700000005,1604578.5833333333,19254943,0.010859386960902646,110.88061907012657,0.43117719278628874,388.8661484777518
energisa,Grupo Energisa,energisa_mt,ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,2024,12,2771421,15530,8210016.9399999995,1642810.0833333333,19713721,0.005603623556291159,78.7776188980254,0.4164620641633307,528.6553084352865
energisa,Grupo Energisa,energisa_mt,ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,2025,12,2956309,13115,5552065.4399999995,1915286.9166666667,22983443,0.00443627509844201,57.062816915637924,0.2415680470502178,423.3370522302706
energisa,Grupo Energisa,energisa_ms,ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,2023,12,1524430,6046,2983997.04,1110833.0,13329996,0.00396607256482751,45.35635269507958,0.22385580910902,493.54896460469735
energisa,Grupo Energisa,energisa_ms,ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,2024,12,1766848,3949,2087458.8,1131116.0,13573392,0.00223505360959177,29.093685646152416,0.15379050424536475,528.6044061787794
energisa,Grupo Energisa,energisa_ms,ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,2025,12,1928502,12398,3461325.69,1513171.25,18158055,0.006428824030257682,68.27823795004475,0.19062205120537415,279.1841982577835
energisa,Grupo Energisa,energisa_minas_rio,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,2023,12,448973,2270,432869.5,596083.5,7153002,0.005055983321936954,31.734927517145948,0.06051578064706259,190.69140969162996
energisa,Grupo Energisa,energisa_minas_rio,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,2024,12,586211,1236,316774.61852754,602431.8333333334,7229182,0.002108455829044491,17.09737007589517,0.04381887446291157,256.2901444397573
energisa,Grupo Energisa,energisa_minas_rio,ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,2025,12,624421,5571,1143648.12,643058.5,7716702,0.008921865215936043,72.19405388467767,0.14820426135413808,205.2859666128164
energisa,Grupo Energisa,energisa_pb,ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,2023,12,1234597,15915,2072504.62,1791816.75,21501801,0.012890846162755943,74.01705559455229,0.09638748958750014,130.2233502984606
energisa,Grupo Energisa,energisa_pb,ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,2024,12,1452697,21258,3562014.7800000003,1835012.1666666667,22020146,0.014633471398371442,96.5388694516376,0.1617616331880815,167.5611430990686
energisa,Grupo Energisa,energisa_pb,ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,2025,12,1528183,15207,3258596.03,1996565.25,23958783,0.009951033351372185,63.47150437482572,0.13600841202994324,214.28263497073715
energisa,Grupo Energisa,energisa_ro,ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,2023,12,873473,8393,1830604.83,690022.3333333334,8280268,0.0096087686740174,101.36145351817116,0.2210803841131712,218.11090551650184
energisa,Grupo Energisa,energisa_ro,ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,2024,12,1116476,14710,7303094.59,702419.6666666666,8429036,0.013175383976010232,174.51580465429262,0.8664210937051402,496.4714201223657
energisa,Grupo Energisa,energisa_ro,ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,2025,12,1198090,7761,4997325.61,1063232.6666666667,12758792,0.00647781051506982,60.82864271162975,0.39167701848262754,643.9022819224327
energisa,Grupo Energisa,energisa_se,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,2023,12,548769,5548,1012912.37,853922.0833333334,10247065,0.0101099005228065,54.14233246300282,0.09884902359846454,182.57252523431868
energisa,Grupo Energisa,energisa_se,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,2024,12,682320,3687,572777.78,874910.3333333334,10498924,0.005403622933520928,35.11788446130289,0.054555855438138234,155.35063195009494
energisa,Grupo Energisa,energisa_se,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,2025,12,664491,2141,583212.83,944421.6666666666,11333060,0.003222015046102957,18.8916320923034,0.051461196711214796,272.40206912657635
energisa,Grupo Energisa,energisa_sul_sudeste,ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,2023,12,744296,5043,981446.3999999999,858668.25,10304019,0.0067755301654180596,48.942068138655415,0.0952488926893477,194.61558596073763
energisa,Grupo Energisa,energisa_sul_sudeste,ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,2024,12,858456,2367,1115422.05,872590.8333333334,10471090,0.0027572758533926027,22.605096508577425,0.1065239674188647,471.23871989860584
energisa,Grupo Energisa,energisa_sul_sudeste,ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,2025,12,924883,3669,1058328.559686,1058326.3333333333,12699916,0.003966988256893034,28.88995486269358,0.08333350863785241,288.451501686018
energisa,Grupo Energisa,energisa_to,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,2023,12,773648,3374,904538.9199999999,654177.9166666666,7850135,0.004361156494943437,42.98015257062458,0.11522590630606988,268.090966212211
energisa,Grupo Energisa,energisa_to,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,2024,12,839665,3945,983755.44,669109.0,8029308,0.004698302299131201,49.13250307498479,0.12252057587029916,249.36766539923954
energisa,Grupo Energisa,energisa_to,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,2025,12,918487,4924,1047614.16,857025.75,10284309,0.005360990411404843,47.87876365830704,0.10186529401246112,212.75673436230707
equatorial,Grupo Equatorial,equatorial_al,EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,2023,12,451888,8382,3936732.8699999996,1340364.0833333333,16084369,0.01854884396133555,52.112706441887774,0.24475519493490852,469.66510021474585
equatorial,Grupo Equatorial,equatorial_al,EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,2024,12,514411,4550,2312783.67,1378295.1666666667,16539542,0.008845067465509096,27.509830683340567,0.1398335981733956,508.30410329670326
equatorial,Grupo Equatorial,equatorial_al,EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,2025,12,532229,3066,1696745.06,1411265.0833333333,16935181,0.005760678204306793,18.104323774277937,0.1001905477124809,553.406738421396
equatorial,Grupo Equatorial,enel_go,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,2023,12,10616053,18590,20898489.43476762,3412736.0,40952832,0.0017511216268419156,45.39368608256445,0.5103063308239005,1124.1790981585593
equatorial,Grupo Equatorial,enel_go,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,2024,12,14767527,15574,9453607.08,3479622.9166666665,41755475,0.0010546112426271508,37.298102823641685,0.2264040124079537,607.0121407473995
equatorial,Grupo Equatorial,enel_go,EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.,2025,12,16146318,20077,7994294.3,3543263.5,42519162,0.0012434413839737333,47.21871047223367,0.18801627134608156,398.1817153957264
equatorial,Grupo Equatorial,equatorial_ma,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,2023,12,778749,7357,7096918.8100000005,2736478.75,32837745,0.009447203142475945,22.404096261786552,0.21612077230029042,964.6484722033438
equatorial,Grupo Equatorial,equatorial_ma,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,2024,12,861557,7694,6018988.05,2795665.0833333335,33547981,0.008930343552428917,22.93431607702413,0.1794143155738642,782.2963413049129
equatorial,Grupo Equatorial,equatorial_ma,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,2025,12,908081,7662,5528645.99,2853341.8333333335,34240102,0.008437573300179168,22.377269787338836,0.16146698365559775,721.5669524928218
equatorial,Grupo Equatorial,equatorial_pa,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,2023,12,1473813,7872,9242479.58,2982901.1666666665,35794814,0.005341247498834655,21.992012585957283,0.25820722465550455,1174.095475101626
equatorial,Grupo Equatorial,equatorial_pa,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,2024,12,1547856,7028,6706678.8,3059144.8333333335,36709738,0.004540474049265565,19.144783871789006,0.18269481520135067,954.2798520204894
equatorial,Grupo Equatorial,equatorial_pa,EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,2025,11,1562317,2984,5949178.49,3128881.1818181816,34417693,0.0019099836972906266,8.669959372349565,0.172852331793418,1993.692523458445
equatorial,Grupo Equatorial,equatorial_pi,EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A.,2023,12,414247,11703,9302455.41,1485101.4166666667,17821217,0.028251260721260503,65.66891587706945,0.5219876627954196,794.8778441425276
equatorial,Grupo Equatorial,equatorial_pi,EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A.,2024,12,488892,11302,5520294.61,1522386.0833333333,18268633,0.02311758016085352,61.865603189904796,0.3021733815551498,488.4351981950098
equatorial,Grupo Equatorial,equatorial_pi,EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A.,2025,12,558459,6374,2925041.31,1560833.0,18729996,0.011413550502364542,34.03097363181498,0.15616881658704038,458.9019940382805
forca,Grupo Forca,forcel,FORÇA E LUZ CORONEL VIVIDA LTDA,2023,12,15366,177,0.0,8606.833333333334,103282,0.011518937914877,171.37545748533142,0.0,0.0
forca,Grupo Forca,forcel,FORÇA E LUZ CORONEL VIVIDA LTDA,2024,12,16920,50,1893.24,8767.416666666666,105209,0.002955082742316785,47.52445133020939,0.017995038447281127,37.8648
forca,Grupo Forca,forcel,FORÇA E LUZ CORONEL VIVIDA LTDA,2025,12,18719,64,686.35,8950.5,107406,0.0034189860569474864,59.58698769156285,0.006390238906578776,10.72421875
hidropan,Grupo Hidropan,hidropan,HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,2023,12,40808,22,229.26,19982.25,239787,0.0005391099784356008,9.174809309929229,0.0009560985374519886,10.42090909090909
hidropan,Grupo Hidropan,hidropan,HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,2024,12,49886,6,0.0,20244.25,242931,0.00012027422523353245,2.4698371142423157,0.0,0.0
hidropan,Grupo Hidropan,hidropan,HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,2025,11,39455,9,1377.08,20463.272727272728,225096,0.00022810797110632365,3.9982940612005544,0.006117745317553399,153.0088888888889
light,Grupo Light,light,LIGHT SERVIÇOS DE ELETRICIDADE S.A.,2023,12,28680716,6378,2863759.5,4622005.0,55464060,0.00022237938550767004,11.499338490546851,0.051632705936060216,449.0058795860771
light,Grupo Light,light,LIGHT SERVIÇOS DE ELETRICIDADE S.A.,2024,12,35483051,1823,8396516.807869999,4618508.333333333,55422100,5.1376641766233686e-05,3.289301560207931,0.15150123881754748,4605.87866586396
light,Grupo Light,light,LIGHT SERVIÇOS DE ELETRICIDADE S.A.,2025,12,34368675,2395,4557598.351002,4675709.166666667,56108510,6.968554941381942e-05,4.268514704810376,0.08122829052138437,1902.9638208776619
muxfeldt,Grupo Muxfeldt,mux_energia,"MUXFELDT, MARIN & CIA LTDA",2023,12,18724,6,0.0,12728.25,152739,0.0003204443494979705,3.9282697935694224,0.0,0.0
muxfeldt,Grupo Muxfeldt,mux_energia,"MUXFELDT, MARIN & CIA LTDA",2024,12,21989,3,523.98,12940.166666666666,155282,0.00013643185228978127,1.9319689339395423,0.0033743769400188047,174.66
muxfeldt,Grupo Muxfeldt,mux_energia,"MUXFELDT, MARIN & CIA LTDA",2025,12,28523,4,1030.6100000000001,13149.083333333334,157789,0.0001402377029064264,2.5350309590655877,0.0065315706418064634,257.65250000000003
neoenergia,Grupo Neoenergia,neoenergia_brasilia,NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S.A.,2023,12,652433,3034,2777969.71,1176820.0,14121840,0.004650285929742978,21.4844524509554,0.19671443027254237,915.6129564930784
neoenergia,Grupo Neoenergia,neoenergia_brasilia,NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S.A.,2024,12,542759,4084,6817583.02,1185877.5,14230530,0.007524518248430703,28.69886082949827,0.4790814551531109,1669.339622918707
neoenergia,Grupo Neoenergia,neoenergia_brasilia,NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S.A.,2025,12,549555,3035,4272767.3,1212703.6666666667,14552444,0.0055226501442075865,20.85560336119486,0.2936116641300939,1407.8310708401975
nova,Grupo NOVA,nova_palma,NOVA PALMA ENERGIA LTDA.,2023,12,52057,36,0.0,17236.833333333332,206842,0.0006915496475017769,17.404589009968962,0.0,0.0
nova,Grupo NOVA,nova_palma,NOVA PALMA ENERGIA LTDA.,2024,12,55187,32,4248.08,17427.916666666668,209135,0.000579846703027887,15.301121285294188,0.020312621034260167,132.7525
nova,Grupo NOVA,nova_palma,NOVA PALMA ENERGIA LTDA.,2025,11,54355,26,634.41,17406.545454545456,191472,0.00047833685953454147,13.579008941255118,0.003313330408623715,24.400384615384613
rge,Grupo RGE,rge,RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,2023,12,17154065,2308,1667404.2052,3086590.75,37039089,0.00013454536869249358,6.231254769791989,0.04501741944031075,722.4454961871751
rge,Grupo RGE,rge,RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,2024,12,14670399,7948,3895370.7328999997,3118142.75,37417713,0.0005417712224459608,21.241276825229804,0.10410499254457374,490.1070373553095
rge,Grupo RGE,rge,RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,2025,12,15175540,3921,2667010.1066,3157442.1666666665,37889306,0.00025837630819068054,10.34856642663236,0.07038952116462624,680.1862041826065
roraima,Grupo Roraima,roraima_energia,RORAIMA ENERGIA S.A.,2023,12,130174,1226,431816.62,213667.5,2564010,0.009418163381320387,47.81572614771393,0.16841456156567253,352.2158401305057
roraima,Grupo Roraima,roraima_energia,RORAIMA ENERGIA S.A.,2024,12,147013,1514,688494.79,220664.58333333334,2647975,0.010298408984239489,57.17576638752254,0.26000804010611883,454.7521730515192
roraima,Grupo Roraima,roraima_energia,RORAIMA ENERGIA S.A.,2025,12,133304,824,374302.9,226603.91666666666,2719247,0.006181359899177819,30.302506539494207,0.13764946692963162,454.25109223300973
