group_id,group_label,distributor_id,distributor_label,ano,qtd_serv,qtd_fora_prazo,compensacao_rs,taxa_fora_prazo
ame,Grupo AME,ame,AME,2011,31127.0,4320.0,115204.76,0.1387862627301057
ame,Grupo AME,ame,AME,2012,153852.0,24754.0,949092.01,0.16089488599433222
ame,Grupo AME,ame,AME,2013,169736.0,29090.0,1104605.44,0.17138379601263137
ame,Grupo AME,ame,AME,2014,166872.0,29598.0,1554188.37,0.17736948079965484
ame,Grupo AME,ame,AME,2015,208717.0,61268.0,3868920.46,0.29354580604359015
ame,Grupo AME,ame,AME,2016,173592.0,36477.0,3860700.23,0.21013065118208213
ame,Grupo AME,ame,AME,2017,249230.0,32461.0,4658385.63,0.13024515507763912
ame,Grupo AME,ame,AME,2018,228561.0,56204.0,8304047.92,0.24590371935719568
ame,Grupo AME,ame,AME,2019,335142.0,69793.0,11609246.979999999,0.20824904070513395
ame,Grupo AME,ame,AME,2020,272491.0,43266.0,6505859.53,0.15877955602203375
ame,Grupo AME,ame,AME,2021,582912.0,8952.0,1967773.16,0.01535737812911726
ame,Grupo AME,ame,AME,2022,364764.0,4145.0,173783.13,0.011363511750063055
ame,Grupo AME,ame,AME,2023,77224.0,820.0,333915.67,0.010618460582202425
boa,Grupo BOA,boa_vista,BOA VISTA,2011,11981.0,90.0,788.3,0.007511893831900509
boa,Grupo BOA,boa_vista,BOA VISTA,2012,20317.0,473.0,6307.62,0.023280996210070383
boa,Grupo BOA,boa_vista,BOA VISTA,2013,41386.0,965.0,6462.42,0.023317063741361815
boa,Grupo BOA,boa_vista,BOA VISTA,2014,46985.0,3105.0,44936.34,0.06608492071937852
boa,Grupo BOA,boa_vista,BOA VISTA,2015,28455.0,1872.0,21438.300000000003,0.06578808645229309
boa,Grupo BOA,boa_vista,BOA VISTA,2016,54454.0,1687.0,28268.77,0.03098027693098762
boa,Grupo BOA,boa_vista,BOA VISTA,2017,40492.0,3747.0,116026.64,0.09253679739207744
boa,Grupo BOA,boa_vista,BOA VISTA,2018,54066.0,5099.0,152632.41999999998,0.09431065734472681
boa,Grupo BOA,boa_vista,BOA VISTA,2019,82677.0,4703.0,264492.28,0.05688401852994182
boa,Grupo BOA,boa_vista,BOA VISTA,2020,97755.0,5612.0,238159.39,0.057408828192931305
boa,Grupo BOA,boa_vista,BOA VISTA,2021,61519.0,2169.0,36847.38,0.035257400152798324
boa,Grupo BOA,boa_vista,BOA VISTA,2022,73191.0,1063.0,29966.530000000002,0.014523643617384651
boa,Grupo BOA,boa_vista,BOA VISTA,2023,25016.0,221.0,21125.100000000002,0.00883434601854813
castro_dis,Grupo Castro DIS,castro_dis,CASTRO-DIS,2019,103.0,2.0,0.0,0.019417475728155338
castro_dis,Grupo Castro DIS,castro_dis,CASTRO-DIS,2020,111.0,0.0,0.0,0.0
castro_dis,Grupo Castro DIS,castro_dis,CASTRO-DIS,2021,383.0,5.0,0.0,0.013054830287206266
castro_dis,Grupo Castro DIS,castro_dis,CASTRO-DIS,2022,485.0,9.0,101.18,0.018556701030927835
castro_dis,Grupo Castro DIS,castro_dis,CASTRO-DIS,2023,445.0,5.0,107.61,0.011235955056179775
cea,Grupo CEA,cea,CEA,2011,9411.0,1104.0,4440.28,0.11730953139942621
cea,Grupo CEA,cea,CEA,2012,74613.0,7388.0,17811.11,0.09901759746960985
cea,Grupo CEA,cea,CEA,2013,67337.0,3004.0,61103.479999999996,0.04461143205072991
cea,Grupo CEA,cea,CEA,2014,66765.0,3904.0,172340.78,0.05847375121695499
cea,Grupo CEA,cea,CEA,2015,84384.0,3044.0,60310.299999999996,0.03607318923018582
cea,Grupo CEA,cea,CEA,2016,79754.0,2895.0,49527.72,0.036299119793364594
cea,Grupo CEA,cea,CEA,2017,78134.0,2493.0,61265.5,0.031906724345355415
cea,Grupo CEA,cea,CEA,2018,27620.0,1340.0,21332.28,0.048515568428674875
cea,Grupo CEA,cea,CEA,2022,67176.0,4570.0,137257.37,0.0680302488984161
cea,Grupo CEA,cea,CEA,2023,19780.0,460.0,336094.32,0.023255813953488372
ceb,Grupo CEB,ceb,CEB,2015,51403.0,1557.0,48914.05,0.030290060891387662
cedrap,Grupo Cedrap,cedrap,CEDRAP,2011,461.0,91.0,1050.73,0.19739696312364424
cedrap,Grupo Cedrap,cedrap,CEDRAP,2012,714.0,41.0,1150.52,0.05742296918767507
cedrap,Grupo Cedrap,cedrap,CEDRAP,2013,668.0,12.0,80.78,0.017964071856287425
cedrap,Grupo Cedrap,cedrap,CEDRAP,2014,2486.0,66.0,3863.2599999999998,0.02654867256637168
cedrap,Grupo Cedrap,cedrap,CEDRAP,2015,3185.0,125.0,9997.279999999999,0.03924646781789639
cedrap,Grupo Cedrap,cedrap,CEDRAP,2016,2429.0,89.0,1867.6499999999999,0.03664059283655825
cedrap,Grupo Cedrap,cedrap,CEDRAP,2017,2183.0,30.0,164.19,0.013742556115437472
cedrap,Grupo Cedrap,cedrap,CEDRAP,2018,744.0,9.0,63.89,0.012096774193548387
cedrap,Grupo Cedrap,cedrap,CEDRAP,2019,2723.0,56.0,179.20000000000002,0.02056555269922879
cedrap,Grupo Cedrap,cedrap,CEDRAP,2020,2352.0,72.0,75.02,0.030612244897959183
cedrap,Grupo Cedrap,cedrap,CEDRAP,2021,2509.0,50.0,49.04,0.01992825827022718
cedrap,Grupo Cedrap,cedrap,CEDRAP,2022,2467.0,54.0,41.59,0.02188893392784759
cedrap,Grupo Cedrap,cedrap,CEDRAP,2023,1564.0,44.0,347.15,0.028132992327365727
cedri,Grupo Cedri,cedri,CEDRI,2011,34.0,4.0,0.0,0.11764705882352941
cedri,Grupo Cedri,cedri,CEDRI,2012,391.0,9.0,27.79,0.023017902813299233
cedri,Grupo Cedri,cedri,CEDRI,2013,755.0,14.0,413.28,0.018543046357615896
cedri,Grupo Cedri,cedri,CEDRI,2014,1099.0,25.0,368.96000000000004,0.022747952684258416
cedri,Grupo Cedri,cedri,CEDRI,2015,1075.0,21.0,236.39000000000001,0.01953488372093023
cedri,Grupo Cedri,cedri,CEDRI,2016,857.0,12.0,177.13,0.014002333722287048
cedri,Grupo Cedri,cedri,CEDRI,2017,720.0,6.0,108.53999999999999,0.008333333333333333
cedri,Grupo Cedri,cedri,CEDRI,2018,713.0,1.0,0.0,0.001402524544179523
cedri,Grupo Cedri,cedri,CEDRI,2019,595.0,9.0,254.54000000000002,0.015126050420168067
cedri,Grupo Cedri,cedri,CEDRI,2020,607.0,5.0,124.14,0.008237232289950576
cedri,Grupo Cedri,cedri,CEDRI,2021,623.0,7.0,437.78999999999996,0.011235955056179775
cedri,Grupo Cedri,cedri,CEDRI,2022,563.0,7.0,4.43,0.012433392539964476
cedri,Grupo Cedri,cedri,CEDRI,2023,253.0,4.0,60.03,0.015810276679841896
ceee_d,Grupo CEEE D,ceee_d,CEEE-D,2011,140506.0,960.0,4390.65,0.006832448436365707
ceee_d,Grupo CEEE D,ceee_d,CEEE-D,2012,607018.0,11072.0,28662.63,0.01823998629365192
ceee_d,Grupo CEEE D,ceee_d,CEEE-D,2013,768722.0,9753.0,180701.84,0.012687291374515105
ceee_d,Grupo CEEE D,ceee_d,CEEE-D,2014,741900.0,22377.0,254937.62000000002,0.030161746866154467
ceee_d,Grupo CEEE D,ceee_d,CEEE-D,2015,813893.0,14818.0,369788.32,0.018206324418566077
ceee_d,Grupo CEEE D,ceee_d,CEEE-D,2016,822258.0,21013.0,606925.2100000001,0.02555523935309842
ceee_d,Grupo CEEE D,ceee_d,CEEE-D,2017,658856.0,89889.0,3479304.3299999996,0.13643193656884053
ceee_d,Grupo CEEE D,ceee_d,CEEE-D,2018,793178.0,30203.0,1615860.99,0.03807846410263522
ceee_d,Grupo CEEE D,ceee_d,CEEE-D,2019,870097.0,22184.0,1023116.42,0.02549600791635875
ceee_d,Grupo CEEE D,ceee_d,CEEE-D,2020,619293.0,19878.0,1235719.28,0.03209789227393173
ceee_d,Grupo CEEE D,ceee_d,CEEE-D,2021,833153.0,40385.0,2208410.1,0.04847248944671627
ceee_d,Grupo CEEE D,ceee_d,CEEE-D,2022,979697.0,24286.0,1688975.4,0.024789297099001018
ceee_d,Grupo CEEE D,ceee_d,CEEE-D,2023,51826.0,1105.0,241435.88,0.021321344498900167
cegero,Grupo Cegero,cegero,CEGERO,2019,1554.0,36.0,864.0799999999999,0.023166023166023165
cegero,Grupo Cegero,cegero,CEGERO,2020,1308.0,12.0,358.84000000000003,0.009174311926605505
cegero,Grupo Cegero,cegero,CEGERO,2021,1785.0,14.0,71.2,0.00784313725490196
cegero,Grupo Cegero,cegero,CEGERO,2022,2134.0,23.0,85.21000000000001,0.01077788191190253
cegero,Grupo Cegero,cegero,CEGERO,2023,1904.0,18.0,326.64,0.009453781512605041
cejama,Grupo Cejama,cejama,CEJAMA,2011,318.0,80.0,513.6899999999999,0.25157232704402516
cejama,Grupo Cejama,cejama,CEJAMA,2012,1015.0,14.0,246.04000000000002,0.013793103448275862
cejama,Grupo Cejama,cejama,CEJAMA,2013,1050.0,15.0,171.23,0.014285714285714285
cejama,Grupo Cejama,cejama,CEJAMA,2014,1085.0,9.0,35.339999999999996,0.008294930875576038
cejama,Grupo Cejama,cejama,CEJAMA,2015,1830.0,6.0,146.63000000000002,0.003278688524590164
cejama,Grupo Cejama,cejama,CEJAMA,2016,1643.0,6.0,27.58,0.0036518563603164943
cejama,Grupo Cejama,cejama,CEJAMA,2017,1671.0,10.0,140.17,0.005984440454817474
cejama,Grupo Cejama,cejama,CEJAMA,2018,1664.0,2.0,7.24,0.001201923076923077
cejama,Grupo Cejama,cejama,CEJAMA,2019,1464.0,7.0,42.88,0.0047814207650273225
cejama,Grupo Cejama,cejama,CEJAMA,2020,1187.0,4.0,20.19,0.003369839932603201
cejama,Grupo Cejama,cejama,CEJAMA,2021,1327.0,6.0,99.12,0.00452147701582517
cejama,Grupo Cejama,cejama,CEJAMA,2022,1212.0,16.0,64.48,0.013201320132013201
celesc,Grupo Celesc,celesc,CELESC,2011,77425.0,3027.0,5472.12,0.03909589925734582
celesc,Grupo Celesc,celesc,CELESC,2012,524560.0,18796.0,11505.86,0.03583193533628184
celesc,Grupo Celesc,celesc,CELESC,2013,925070.0,36202.0,626993.3099999999,0.039134335779995026
celesc,Grupo Celesc,celesc,CELESC,2014,783259.0,28234.0,613690.4700000001,0.03604682486891309
celesc,Grupo Celesc,celesc,CELESC,2015,895043.0,34379.0,793704.31,0.03841044508476129
celesc,Grupo Celesc,celesc,CELESC,2016,815720.0,23131.0,664774.04,0.02835654391212671
celesc,Grupo Celesc,celesc,CELESC,2017,858834.0,18770.0,723028.67,0.021855212998088104
celesc,Grupo Celesc,celesc,CELESC,2018,949938.0,20771.0,626986.32,0.02186563754687148
celesc,Grupo Celesc,celesc,CELESC,2019,1045590.0,23770.0,794854.74,0.022733576258380437
celesc,Grupo Celesc,celesc,CELESC,2020,780513.0,24323.0,843086.48,0.031162837774643088
celesc,Grupo Celesc,celesc,CELESC,2021,950830.0,30412.0,1279638.97,0.031984687062881906
celesc,Grupo Celesc,celesc,CELESC,2022,1011807.0,17582.0,727748.9,0.0173768317475566
celesc,Grupo Celesc,celesc,CELESC,2023,338163.0,6423.0,370307.6,0.01899379884848431
celetro,Grupo Celetro,celetro,CELETRO,2022,5281.0,239.0,5635.99,0.04525658019314524
celetro,Grupo Celetro,celetro,CELETRO,2023,2556.0,49.0,352.67,0.01917057902973396
cemig_d,Grupo Cemig D,cemig_d,CEMIG-D,2011,112405.0,4655.0,3342.83,0.04141274854321427
cemig_d,Grupo Cemig D,cemig_d,CEMIG-D,2012,1728032.0,81451.0,1416472.85,0.047135122497731524
cemig_d,Grupo Cemig D,cemig_d,CEMIG-D,2013,1315095.0,50015.0,901134.46,0.038031473011455444
cemig_d,Grupo Cemig D,cemig_d,CEMIG-D,2014,1490185.0,49286.0,1004570.12,0.033073745877189746
cemig_d,Grupo Cemig D,cemig_d,CEMIG-D,2015,1569382.0,81047.0,891508.9999999999,0.051642621108181436
cemig_d,Grupo Cemig D,cemig_d,CEMIG-D,2016,1691679.0,88857.0,1916353.6400000001,0.05252592247110711
cemig_d,Grupo Cemig D,cemig_d,CEMIG-D,2017,1841087.0,95037.0,3821833.48,0.05162004837359668
cemig_d,Grupo Cemig D,cemig_d,CEMIG-D,2018,2625835.0,61551.0,1594799.4100000001,0.02344054367467872
cemig_d,Grupo Cemig D,cemig_d,CEMIG-D,2019,3337581.0,37393.0,2406276.37,0.011203623222927023
cemig_d,Grupo Cemig D,cemig_d,CEMIG-D,2020,2905677.0,30710.0,1751031.4900000002,0.010568965511307692
cemig_d,Grupo Cemig D,cemig_d,CEMIG-D,2021,2935786.0,68346.0,3533545.73,0.023280307215852926
cemig_d,Grupo Cemig D,cemig_d,CEMIG-D,2022,2545769.0,92895.0,6796026.68,0.03648995647287715
cemig_d,Grupo Cemig D,cemig_d,CEMIG-D,2023,789423.0,47222.0,24135096.34,0.059818373672923135
cemirim,Grupo Cemirim,cemirim,CEMIRIM,2020,3318.0,5.0,249.92,0.0015069318866787222
cemirim,Grupo Cemirim,cemirim,CEMIRIM,2021,7079.0,6.0,362.1,0.0008475773414324058
cemirim,Grupo Cemirim,cemirim,CEMIRIM,2022,7019.0,23.0,29983.94,0.003276820059837584
cemirim,Grupo Cemirim,cemirim,CEMIRIM,2023,2745.0,5.0,44.03,0.0018214936247723133
ceprag,Grupo Ceprag,ceprag,CEPRAG,2011,1295.0,43.0,0.0,0.033204633204633204
ceprag,Grupo Ceprag,ceprag,CEPRAG,2012,4169.0,139.0,1063.41,0.03334132885584073
ceprag,Grupo Ceprag,ceprag,CEPRAG,2013,5529.0,365.81,3493.56,0.0661620546210888
ceprag,Grupo Ceprag,ceprag,CEPRAG,2014,6139.0,95.0,2028.12,0.015474833034696205
ceprag,Grupo Ceprag,ceprag,CEPRAG,2015,7211.0,43.0,2343.66,0.005963111912356122
ceprag,Grupo Ceprag,ceprag,CEPRAG,2016,7164.0,133.0,3342.3199999999997,0.018565047459519823
ceprag,Grupo Ceprag,ceprag,CEPRAG,2017,6502.0,136.0,2488.36,0.020916641033528145
ceprag,Grupo Ceprag,ceprag,CEPRAG,2018,7534.0,173.0,3207.21,0.022962569684098752
ceprag,Grupo Ceprag,ceprag,CEPRAG,2019,7373.0,97.0,1272.14,0.013156110131561101
ceprag,Grupo Ceprag,ceprag,CEPRAG,2020,5999.0,123.0,1209.67,0.020503417236206033
ceprag,Grupo Ceprag,ceprag,CEPRAG,2021,7430.0,106.0,800.62,0.014266487213997309
ceprag,Grupo Ceprag,ceprag,CEPRAG,2022,10623.0,95.0,1623.02,0.008942859832439047
ceprag,Grupo Ceprag,ceprag,CEPRAG,2023,5785.0,43.0,691.25,0.007433016421780467
ceraca,Grupo Ceraca,ceraca,Ceraçá,2012,1161.0,0.0,226.59,0.0
ceraca,Grupo Ceraca,ceraca,Ceraçá,2013,1203.0,0.0,0.0,0.0
ceraca,Grupo Ceraca,ceraca,Ceraçá,2014,1177.0,34.0,44.17,0.02888700084961767
ceraca,Grupo Ceraca,ceraca,Ceraçá,2015,1351.0,30.0,81.21000000000001,0.02220577350111029
ceraca,Grupo Ceraca,ceraca,Ceraçá,2016,1475.0,36.0,224.53,0.02440677966101695
ceraca,Grupo Ceraca,ceraca,Ceraçá,2017,1414.0,41.0,219.46,0.028995756718528994
ceraca,Grupo Ceraca,ceraca,Ceraçá,2018,1357.0,17.0,357.75000000000006,0.012527634487840826
ceraca,Grupo Ceraca,ceraca,Ceraçá,2019,1563.0,35.0,561.06,0.022392834293026232
ceraca,Grupo Ceraca,ceraca,Ceraçá,2020,1546.0,39.0,209.29,0.025226390685640362
ceraca,Grupo Ceraca,ceraca,Ceraçá,2021,2251.0,85.0,1338.91,0.037760995113282986
ceraca,Grupo Ceraca,ceraca,Ceraçá,2022,1978.0,82.0,581.27,0.041456016177957536
ceraca,Grupo Ceraca,ceraca,Ceraçá,2023,1223.0,61.0,1499.02,0.04987735077677841
ceral,Grupo Ceral,ceral,CERAL,2014,75.0,8.0,44.089999999999996,0.10666666666666667
ceral,Grupo Ceral,ceral_anitapolis,CERAL ANITÁPOLIS,2018,18.0,2.0,3.02,0.1111111111111111
ceral,Grupo Ceral,ceral_anitapolis,CERAL ANITÁPOLIS,2019,353.0,4.0,19.58,0.0113314447592068
ceral,Grupo Ceral,ceral_anitapolis,CERAL ANITÁPOLIS,2020,408.0,16.0,67.33,0.0392156862745098
ceral,Grupo Ceral,ceral_anitapolis,CERAL ANITÁPOLIS,2021,505.0,8.0,301.26,0.015841584158415842
ceral,Grupo Ceral,ceral_anitapolis,CERAL ANITÁPOLIS,2022,509.0,6.0,392.99,0.011787819253438114
ceral,Grupo Ceral,ceral_anitapolis,CERAL ANITÁPOLIS,2023,385.0,10.0,0.0,0.025974025974025976
ceral,Grupo Ceral,ceral_araruama,CERAL ARARUAMA,2019,888.0,28.0,409.69,0.03153153153153153
ceral,Grupo Ceral,ceral_araruama,CERAL ARARUAMA,2020,2572.0,78.0,1015.96,0.030326594090202177
ceral,Grupo Ceral,ceral_araruama,CERAL ARARUAMA,2021,3305.0,122.0,3335.92,0.03691376701966717
ceral,Grupo Ceral,ceral_araruama,CERAL ARARUAMA,2022,3304.0,26.0,249.25,0.007869249394673124
ceral,Grupo Ceral,ceral_araruama,CERAL ARARUAMA,2023,1809.0,129.0,211.39,0.07131011608623548
ceral_dis,Grupo Ceral DIS,ceral_dis,CERAL-DIS,2012,60.0,8.0,0.0,0.13333333333333333
ceral_dis,Grupo Ceral DIS,ceral_dis,CERAL-DIS,2013,106.0,10.44,33.42,0.09849056603773584
ceral_dis,Grupo Ceral DIS,ceral_dis,CERAL-DIS,2014,88.0,2.0,0.0,0.022727272727272728
ceral_dis,Grupo Ceral DIS,ceral_dis,CERAL-DIS,2015,184.0,13.0,329.23,0.07065217391304347
ceral_dis,Grupo Ceral DIS,ceral_dis,CERAL-DIS,2016,234.0,22.0,0.02,0.09401709401709402
ceral_dis,Grupo Ceral DIS,ceral_dis,CERAL-DIS,2017,180.0,5.0,189.82,0.027777777777777776
ceral_dis,Grupo Ceral DIS,ceral_dis,CERAL-DIS,2018,114.0,0.0,0.0,0.0
ceral_dis,Grupo Ceral DIS,ceral_dis,CERAL-DIS,2019,61.0,0.0,0.0,0.0
ceral_dis,Grupo Ceral DIS,ceral_dis,CERAL-DIS,2020,25.0,0.0,6.66,0.0
ceral_dis,Grupo Ceral DIS,ceral_dis,CERAL-DIS,2021,67.0,6.0,50.18,0.08955223880597014
ceral_dis,Grupo Ceral DIS,ceral_dis,CERAL-DIS,2022,167.0,3.0,292.65,0.017964071856287425
ceral_dis,Grupo Ceral DIS,ceral_dis,CERAL-DIS,2023,111.0,7.0,36.26,0.06306306306306306
cerbranorte,Grupo Cerbranorte,cerbranorte,CERBRANORTE,2011,1036.0,2.18,0.0,0.0021042471042471045
cerbranorte,Grupo Cerbranorte,cerbranorte,CERBRANORTE,2012,6084.0,13.09,170.83,0.002151545036160421
cerbranorte,Grupo Cerbranorte,cerbranorte,CERBRANORTE,2013,5557.0,2.0,44.27,0.00035990642432967427
cerbranorte,Grupo Cerbranorte,cerbranorte,CERBRANORTE,2014,4506.0,8.0,50.91,0.001775410563692854
cerbranorte,Grupo Cerbranorte,cerbranorte,CERBRANORTE,2015,4779.0,90.0,2060.29,0.018832391713747645
cerbranorte,Grupo Cerbranorte,cerbranorte,CERBRANORTE,2016,4991.0,78.0,1894.8400000000001,0.015628130635143258
cerbranorte,Grupo Cerbranorte,cerbranorte,CERBRANORTE,2017,6431.0,24.0,459.58,0.003731923495568341
cerbranorte,Grupo Cerbranorte,cerbranorte,CERBRANORTE,2018,5274.0,31.0,894.77,0.005877891543420554
cerbranorte,Grupo Cerbranorte,cerbranorte,CERBRANORTE,2019,6159.0,40.0,1162.4,0.00649456080532554
cerbranorte,Grupo Cerbranorte,cerbranorte,CERBRANORTE,2020,5361.0,69.0,2400.26,0.012870733072188025
cerbranorte,Grupo Cerbranorte,cerbranorte,CERBRANORTE,2021,6989.0,47.0,974.94,0.0067248533409643724
cerbranorte,Grupo Cerbranorte,cerbranorte,CERBRANORTE,2022,6977.0,39.0,825.04,0.005589795040848502
cerbranorte,Grupo Cerbranorte,cerbranorte,CERBRANORTE,2023,3266.0,10.0,683.74,0.003061849357011635
cerci,Grupo Cerci,cerci,CERCI,2019,3617.0,60.0,4229.78,0.01658833287254631
cerci,Grupo Cerci,cerci,CERCI,2020,6600.0,19.0,452.06,0.0028787878787878787
cerci,Grupo Cerci,cerci,CERCI,2021,9197.0,39.0,590.4399999999999,0.004240513210829618
cerci,Grupo Cerci,cerci,CERCI,2022,8497.0,1.0,7.52,0.00011768859597505002
cerci,Grupo Cerci,cerci,CERCI,2023,5498.0,14.0,3918.08,0.0025463805020007274
cercos,Grupo Cercos,cercos,CERCOS,2011,81.0,0.0,0.0,0.0
cercos,Grupo Cercos,cercos,CERCOS,2012,663.0,0.0,0.0,0.0
cercos,Grupo Cercos,cercos,CERCOS,2013,772.0,0.0,0.0,0.0
cercos,Grupo Cercos,cercos,CERCOS,2014,1943.0,0.0,0.0,0.0
cercos,Grupo Cercos,cercos,CERCOS,2015,2255.0,16.0,138.88,0.007095343680709534
cercos,Grupo Cercos,cercos,CERCOS,2016,1586.0,8.0,58.77,0.005044136191677175
cercos,Grupo Cercos,cercos,CERCOS,2017,1618.0,60.0,447.15,0.037082818294190356
cercos,Grupo Cercos,cercos,CERCOS,2018,2350.0,5.0,26.64,0.002127659574468085
cercos,Grupo Cercos,cercos,CERCOS,2019,2180.0,5.0,12.700000000000001,0.0022935779816513763
cercos,Grupo Cercos,cercos,CERCOS,2020,1853.0,10.0,136.42000000000002,0.005396654074473826
cercos,Grupo Cercos,cercos,CERCOS,2021,1789.0,26.0,169.84,0.014533258803801007
cercos,Grupo Cercos,cercos,CERCOS,2022,2965.0,19.0,377.14,0.0064080944350758855
cercos,Grupo Cercos,cercos,CERCOS,2023,792.0,12.0,0.0,0.015151515151515152
cerej,Grupo Cerej,cerej,CEREJ,2011,355.0,30.0,427.78,0.08450704225352113
cerej,Grupo Cerej,cerej,CEREJ,2012,717.0,124.0,1614.7199999999998,0.17294281729428174
cerej,Grupo Cerej,cerej,CEREJ,2013,1487.0,245.0,1510.94,0.16476126429051782
cerej,Grupo Cerej,cerej,CEREJ,2014,2090.0,205.0,3028.31,0.09808612440191387
cerej,Grupo Cerej,cerej,CEREJ,2015,2094.0,299.0,7958.95,0.14278892072588348
cerej,Grupo Cerej,cerej,CEREJ,2016,2122.0,265.0,8583.8,0.12488218661639962
cerej,Grupo Cerej,cerej,CEREJ,2017,2230.0,321.0,12661.46,0.14394618834080716
cerej,Grupo Cerej,cerej,CEREJ,2018,2120.0,195.0,3648.54,0.09198113207547169
cerej,Grupo Cerej,cerej,CEREJ,2019,2416.0,121.0,3011.0499999999997,0.05008278145695364
cerej,Grupo Cerej,cerej,CEREJ,2020,2309.0,92.0,986.2,0.03984408834993504
cerej,Grupo Cerej,cerej,CEREJ,2021,2258.0,100.0,1922.3200000000002,0.04428697962798937
cerej,Grupo Cerej,cerej,CEREJ,2022,2096.0,129.0,2550.38,0.061545801526717556
cerej,Grupo Cerej,cerej,CEREJ,2023,712.0,55.0,19511.59,0.07724719101123595
ceres,Grupo Ceres,ceres,CERES,2011,435.0,10.0,40.57,0.022988505747126436
ceres,Grupo Ceres,ceres,CERES,2012,1848.0,61.0,2575.57,0.03300865800865801
ceres,Grupo Ceres,ceres,CERES,2013,1580.0,31.0,1474.95,0.019620253164556962
ceres,Grupo Ceres,ceres,CERES,2014,1666.0,80.0,4691.84,0.04801920768307323
ceres,Grupo Ceres,ceres,CERES,2015,2297.0,87.0,4269.09,0.037875489769264255
ceres,Grupo Ceres,ceres,CERES,2016,2756.0,58.0,11591.61,0.02104499274310595
ceres,Grupo Ceres,ceres,CERES,2017,2815.0,53.0,2646.37,0.018827708703374777
ceres,Grupo Ceres,ceres,CERES,2018,2547.0,44.0,2343.76,0.017275225755791126
ceres,Grupo Ceres,ceres,CERES,2019,3222.0,72.0,9551.48,0.0223463687150838
ceres,Grupo Ceres,ceres,CERES,2020,2253.0,32.0,3641.9599999999996,0.014203284509542832
ceres,Grupo Ceres,ceres,CERES,2021,3212.0,6.0,143.15,0.0018679950186799503
ceres,Grupo Ceres,ceres,CERES,2022,2903.0,32.0,656.6,0.011023079572855667
ceres,Grupo Ceres,ceres,CERES,2023,2376.0,23.0,568.9200000000001,0.00968013468013468
cerfox,Grupo Cerfox,cerfox,CERFOX,2018,448.0,14.0,6.319999999999999,0.03125
cerfox,Grupo Cerfox,cerfox,CERFOX,2019,2219.0,187.0,152.51999999999998,0.08427219468228932
cerfox,Grupo Cerfox,cerfox,CERFOX,2020,2645.0,90.0,161252.08000000002,0.034026465028355386
cerfox,Grupo Cerfox,cerfox,CERFOX,2021,2826.0,31.0,1910.75,0.010969568294409059
cerfox,Grupo Cerfox,cerfox,CERFOX,2022,3275.0,90.0,1297.8700000000001,0.02748091603053435
cerfox,Grupo Cerfox,cerfox,CERFOX,2023,1006.0,69.0,821.14,0.06858846918489066
cergal,Grupo Cergal,cergal,CERGAL,2011,934.0,0.0,0.0,0.0
cergal,Grupo Cergal,cergal,CERGAL,2012,3690.0,0.0,0.0,0.0
cergal,Grupo Cergal,cergal,CERGAL,2013,3629.0,2.0,0.0,0.0005511160099200882
cergal,Grupo Cergal,cergal,CERGAL,2014,4157.0,5.0,0.0,0.0012027904738994466
cergal,Grupo Cergal,cergal,CERGAL,2015,4972.0,0.0,0.0,0.0
cergal,Grupo Cergal,cergal,CERGAL,2016,6282.0,0.0,0.0,0.0
cergal,Grupo Cergal,cergal,CERGAL,2017,6252.0,0.0,0.0,0.0
cergal,Grupo Cergal,cergal,CERGAL,2018,6491.0,0.0,0.0,0.0
cergal,Grupo Cergal,cergal,CERGAL,2019,5674.0,71.0,555.14,0.012513218188227
cergal,Grupo Cergal,cergal,CERGAL,2020,3183.0,61.0,2417.92,0.01916431039899466
cergal,Grupo Cergal,cergal,CERGAL,2021,4744.0,82.0,3436.84,0.017284991568296795
cergal,Grupo Cergal,cergal,CERGAL,2022,5750.0,66.0,713.46,0.011478260869565217
cergal,Grupo Cergal,cergal,CERGAL,2023,2567.0,51.0,983.75,0.019867549668874173
cergapa,Grupo Cergapa,cergapa,CERGAPA,2011,82.0,2.0,0.0,0.024390243902439025
cergapa,Grupo Cergapa,cergapa,CERGAPA,2012,593.0,2.0,16.23,0.003372681281618887
cergapa,Grupo Cergapa,cergapa,CERGAPA,2013,599.0,8.0,437.77000000000004,0.01335559265442404
cergapa,Grupo Cergapa,cergapa,CERGAPA,2014,539.0,6.0,204.34000000000003,0.011131725417439703
cergapa,Grupo Cergapa,cergapa,CERGAPA,2015,742.0,8.0,292.62,0.01078167115902965
cergapa,Grupo Cergapa,cergapa,CERGAPA,2016,675.0,8.0,512.3199999999999,0.011851851851851851
cergapa,Grupo Cergapa,cergapa,CERGAPA,2017,997.0,17.0,628.11,0.017051153460381142
cergapa,Grupo Cergapa,cergapa,CERGAPA,2018,949.0,6.0,3213.82,0.006322444678609062
cergapa,Grupo Cergapa,cergapa,CERGAPA,2019,759.0,7.0,238.06,0.00922266139657444
cergapa,Grupo Cergapa,cergapa,CERGAPA,2020,674.0,5.0,84.45,0.00741839762611276
cergapa,Grupo Cergapa,cergapa,CERGAPA,2021,748.0,6.0,1216.11,0.008021390374331552
cergapa,Grupo Cergapa,cergapa,CERGAPA,2022,787.0,12.0,956.14,0.015247776365946633
cergapa,Grupo Cergapa,cergapa,CERGAPA,2023,425.0,14.0,161.79999999999998,0.03294117647058824
