group_id,group_label,distributor_id,distributor_label,classe_local_servico,qtd_serv_realizado,qtd_fora_prazo,compensacao_rs,exposicao_uc_mes,taxa_fora_prazo,fora_prazo_por_100k_uc_mes,compensacao_rs_por_uc_mes,share_fora_prazo,share_compensacao
amazonas,Grupo Amazonas,amazonas_energia,Amazonas Energia — AMAZONAS ENERGIA S.A.,urbana,857760,4530,988014.7999999999,14976037,0.005281197537772803,30.24832270379674,0.06597304747577747,0.49100368523737264,0.3939421834152099
amazonas,Grupo Amazonas,amazonas_energia,Amazonas Energia — AMAZONAS ENERGIA S.A.,nao_classificado,2691516,3509,1346546.33,14976037,0.0013037262271522814,23.430764761064626,0.08991339497892534,0.3803381747236072,0.5368962097631916
amazonas,Grupo Amazonas,amazonas_energia,Amazonas Energia — AMAZONAS ENERGIA S.A.,rural,60744,1187,173458.68,14976037,0.019541024627946792,7.925995375144973,0.011582415294513494,0.12865814003902015,0.06916160682159843
amazonas,Grupo Amazonas,amazonas_energia,Amazonas Energia — AMAZONAS ENERGIA S.A.,grupo_a,138,0,0.0,14976037,0.0,0.0,0.0,0.0,0.0
castro_dis,Grupo Castro DIS,castro_dis,Castro-Dis — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE CASTRO,nao_classificado,25372,19,0.0,27930,0.0007488570077250512,68.02721088435374,0.0,0.9047619047619048,0.0
castro_dis,Grupo Castro DIS,castro_dis,Castro-Dis — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE CASTRO,urbana,1279,2,90.86,27930,0.001563721657544957,7.160759040458288,0.0032531328320802005,0.09523809523809523,1.0
castro_dis,Grupo Castro DIS,castro_dis,Castro-Dis — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE CASTRO,grupo_a,0,0,0.0,27930,,0.0,0.0,0.0,0.0
castro_dis,Grupo Castro DIS,castro_dis,Castro-Dis — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE CASTRO,rural,446,0,0.0,27930,0.0,0.0,0.0,0.0,0.0
cedrap,Grupo Cedrap,cedrap,Cedrap — COOPERATIVA DE ELETRIFICAÇÃO DA REGIÃO DO ALTO DA PARAÍBA,nao_classificado,42094,53,1206.15,91619,0.0012590868057205302,57.84826291489756,0.013164845719774283,0.7361111111111112,0.3110983294085482
cedrap,Grupo Cedrap,cedrap,Cedrap — COOPERATIVA DE ELETRIFICAÇÃO DA REGIÃO DO ALTO DA PARAÍBA,rural,4497,18,2670.92,91619,0.004002668445630421,19.64657985788974,0.02915246837446381,0.25,0.6889016705914518
cedrap,Grupo Cedrap,cedrap,Cedrap — COOPERATIVA DE ELETRIFICAÇÃO DA REGIÃO DO ALTO DA PARAÍBA,urbana,544,1,0.0,91619,0.001838235294117647,1.0914766587716522,0.0,0.013888888888888888,0.0
cedrap,Grupo Cedrap,cedrap,Cedrap — COOPERATIVA DE ELETRIFICAÇÃO DA REGIÃO DO ALTO DA PARAÍBA,grupo_a,0,0,0.0,91619,,0.0,0.0,0.0,0.0
cedri,Grupo Cedri,cedri,Cedri — COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,nao_classificado,36621,39,5444.67,36331,0.0010649627263045794,107.34634334315048,0.14986292697696182,0.8297872340425532,0.9168905003039646
cedri,Grupo Cedri,cedri,Cedri — COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,urbana,317,5,214.39,36331,0.015772870662460567,13.762351710660317,0.005901021166496931,0.10638297872340426,0.036103593856040304
cedri,Grupo Cedri,cedri,Cedri — COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,rural,487,3,279.13,36331,0.006160164271047228,8.25741102639619,0.007682970465993229,0.06382978723404255,0.04700590583999501
cedri,Grupo Cedri,cedri,Cedri — COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,grupo_a,0,0,0.0,36331,,0.0,0.0,0.0,0.0
cegero,Grupo Cegero,cegero,Cegero — COOPERATIVA DE ELETRICIDADE DE SÃO LUDGERO,nao_classificado,56274,36,0.0,89528,0.0006397270497920887,40.210883745867214,0.0,0.9230769230769231,0.0
cegero,Grupo Cegero,cegero,Cegero — COOPERATIVA DE ELETRICIDADE DE SÃO LUDGERO,urbana,3546,3,823.53,89528,0.0008460236886632825,3.350906978822268,0.009198574747565007,0.07692307692307693,1.0
cegero,Grupo Cegero,cegero,Cegero — COOPERATIVA DE ELETRICIDADE DE SÃO LUDGERO,grupo_a,0,0,0.0,89528,,0.0,0.0,0.0,0.0
cegero,Grupo Cegero,cegero,Cegero — COOPERATIVA DE ELETRICIDADE DE SÃO LUDGERO,rural,675,0,0.0,89528,0.0,0.0,0.0,0.0,0.0
cejama,Grupo Cejama,cejama,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,nao_classificado,19632,15,404.01,61532,0.0007640586797066015,24.377559643762595,0.006565851914451017,0.6,0.4484664824003463
cejama,Grupo Cejama,cejama,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,rural,1101,5,201.52,61532,0.004541326067211626,8.125853214587531,0.003275043879607359,0.2,0.2236948727341348
cejama,Grupo Cejama,cejama,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,urbana,1804,5,295.34000000000003,61532,0.002771618625277162,8.125853214587531,0.004799778976792564,0.2,0.32783864486551895
cejama,Grupo Cejama,cejama,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,grupo_a,0,0,0.0,61532,,0.0,0.0,0.0,0.0
celesc,Grupo Celesc,celesc_dis,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,nao_classificado,38222328,548463,25198031.94,0,0.014349282963612264,,,0.9716389829787837,0.9105750700005324
celesc,Grupo Celesc,celesc_dis,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,urbana,1006898,14351,2179384.97,0,0.014252684979014756,,,0.025423758840119617,0.07875589753760183
celesc,Grupo Celesc,celesc_dis,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,rural,79572,1608,295240.48,0,0.020208113406725983,,,0.002848679828228858,0.01066903246186578
celesc,Grupo Celesc,celesc_dis,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,grupo_a,81,50,0.0,0,0.6172839506172839,,,8.857835286781275e-05,0.0
celetro,Grupo Celetro,celetro,Celetro — COOPERATIVA DE ELETRIFICAÇÃO CENTRO JACUÍ LTDA.,nao_classificado,129250,98,9286.82,311496,0.000758220502901354,31.46107815188638,0.02981360916352056,0.7153284671532847,0.7232438586940861
celetro,Grupo Celetro,celetro,Celetro — COOPERATIVA DE ELETRIFICAÇÃO CENTRO JACUÍ LTDA.,rural,8729,32,3041.15,311496,0.003665941115820827,10.273005110820042,0.009763046716490741,0.23357664233576642,0.23684028126608678
celetro,Grupo Celetro,celetro,Celetro — COOPERATIVA DE ELETRIFICAÇÃO CENTRO JACUÍ LTDA.,urbana,2611,7,512.54,311496,0.002680965147453083,2.247219867991884,0.0016454143873436576,0.051094890510948905,0.03991586003982708
celetro,Grupo Celetro,celetro,Celetro — COOPERATIVA DE ELETRIFICAÇÃO CENTRO JACUÍ LTDA.,grupo_a,0,0,0.0,311496,,0.0,0.0,0.0,0.0
cemig,Grupo Cemig,cemig_d,Cemig-D — CEMIG DISTRIBUIÇÃO S.A.,nao_classificado,187028942,150623,94998406.51,134571534,0.0008053459448003508,111.92783163191109,0.7059324040253565,0.6437017884997542,0.5582081300281058
cemig,Grupo Cemig,cemig_d,Cemig-D — CEMIG DISTRIBUIÇÃO S.A.,urbana,5773898,60211,35129272.95,134571534,0.010428137109453613,44.74274626311386,0.26104534819377184,0.2573174640483771,0.20641868093442423
cemig,Grupo Cemig,cemig_d,Cemig-D — CEMIG DISTRIBUIÇÃO S.A.,rural,337673,23160,39578657.54,134571534,0.06858706500075516,17.210177599669777,0.29410868973225796,0.09897647385627897,0.23256314738395698
cemig,Grupo Cemig,cemig_d,Cemig-D — CEMIG DISTRIBUIÇÃO S.A.,grupo_a,1365,1,478225.71,134571534,0.0007326007326007326,0.0007430992055125121,0.00355369145156657,4.273595589649352e-06,0.002810041653513028
cemirim,Grupo Cemirim,cemirim,Cemirim — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI MIRIM,nao_classificado,134801,159,6025.17,216691,0.0011795164724297297,73.37637465330816,0.027805354167916525,0.8412698412698413,0.734809089179525
cemirim,Grupo Cemirim,cemirim,Cemirim — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI MIRIM,urbana,12236,25,1703.71,216691,0.002043151356652501,11.53716582599185,0.00786239391576023,0.13227513227513227,0.2077786341839398
cemirim,Grupo Cemirim,cemirim,Cemirim — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI MIRIM,rural,3377,5,470.76,216691,0.0014806040864672786,2.30743316519837,0.002172494473697569,0.026455026455026454,0.05741227663653527
cemirim,Grupo Cemirim,cemirim,Cemirim — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI MIRIM,grupo_a,0,0,0.0,216691,,0.0,0.0,0.0,0.0
ceprag,Grupo Ceprag,ceprag,Ceprag — COOPERATIVA DE ELETRICIDADE PRAIA GRANDE,nao_classificado,197107,107,10519.55,266538,0.0005428523593784087,40.14436965836016,0.03946735549902828,0.7379310344827587,0.9011015838480054
ceprag,Grupo Ceprag,ceprag,Ceprag — COOPERATIVA DE ELETRICIDADE PRAIA GRANDE,rural,5098,19,112.54,266538,0.00372695174578266,7.128439472045262,0.00042222872535998624,0.1310344827586207,0.009640143565671017
ceprag,Grupo Ceprag,ceprag,Ceprag — COOPERATIVA DE ELETRICIDADE PRAIA GRANDE,urbana,14509,19,1042.01,266538,0.0013095320146116205,7.128439472045262,0.003909423796982044,0.1310344827586207,0.08925827258632359
ceprag,Grupo Ceprag,ceprag,Ceprag — COOPERATIVA DE ELETRICIDADE PRAIA GRANDE,grupo_a,0,0,0.0,266538,,0.0,0.0,0.0,0.0
ceraca,Grupo Ceraca,ceraca,Ceraçá — COOPERATIVA DISTRIBUIDORA DE ENERGIA VALE DO ARAÇÁ,nao_classificado,114290,117,10962.439999999999,165432,0.0010237116108145945,70.72392282025243,0.06626553508390154,0.65,0.49565583821343184
ceraca,Grupo Ceraca,ceraca,Ceraçá — COOPERATIVA DISTRIBUIDORA DE ENERGIA VALE DO ARAÇÁ,rural,2807,52,9860.64,165432,0.018525115781973637,31.43285458677886,0.05960539677934136,0.28888888888888886,0.44583904536954316
ceraca,Grupo Ceraca,ceraca,Ceraçá — COOPERATIVA DISTRIBUIDORA DE ENERGIA VALE DO ARAÇÁ,urbana,1282,11,1293.96,165432,0.00858034321372855,6.649257701049374,0.007821703177136225,0.06111111111111111,0.05850511641702507
ceraca,Grupo Ceraca,ceraca,Ceraçá — COOPERATIVA DISTRIBUIDORA DE ENERGIA VALE DO ARAÇÁ,grupo_a,84,0,0.0,165432,0.0,0.0,0.0,0.0,0.0
ceral,Grupo Ceral,ceral_anitapolis,Ceral Anitápolis — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE ANITÁPOLIS,nao_classificado,3114,37,0.0,42449,0.011881824020552344,87.16341963297133,0.0,0.9024390243902439,
ceral,Grupo Ceral,ceral_anitapolis,Ceral Anitápolis — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE ANITÁPOLIS,rural,541,3,0.0,42449,0.005545286506469501,7.0673042945652425,0.0,0.07317073170731707,
ceral,Grupo Ceral,ceral_anitapolis,Ceral Anitápolis — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE ANITÁPOLIS,urbana,264,1,0.0,42449,0.003787878787878788,2.3557680981884146,0.0,0.024390243902439025,
ceral,Grupo Ceral,ceral_anitapolis,Ceral Anitápolis — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE ANITÁPOLIS,grupo_a,0,0,0.0,42449,,0.0,0.0,0.0,
ceral,Grupo Ceral,ceral_araruama,Ceral Araruama — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ARARUAMA,nao_classificado,97644,32,3461.3199999999997,97417,0.0003277211093359551,32.84847613866163,0.03553096482133508,0.8,0.8979363123419158
ceral,Grupo Ceral,ceral_araruama,Ceral Araruama — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ARARUAMA,urbana,1101,5,393.43,97417,0.004541326067211626,5.13257439666588,0.004038617489760514,0.125,0.1020636876580842
ceral,Grupo Ceral,ceral_araruama,Ceral Araruama — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ARARUAMA,rural,5248,3,0.0,97417,0.0005716463414634146,3.0795446379995277,0.0,0.075,0.0
ceral,Grupo Ceral,ceral_araruama,Ceral Araruama — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ARARUAMA,grupo_a,0,0,0.0,97417,,0.0,0.0,0.0,0.0
cerbranorte,Grupo Cerbranorte,cerbranorte,Cerbranorte — COOPERATIVA DE ELETRIFICAÇÃO DE BRAÇO DO NORTE,nao_classificado,243585,48,8887.56,215380,0.0001970564689943962,22.28619184696815,0.041264555669050046,0.9230769230769231,0.9353947839265793
cerbranorte,Grupo Cerbranorte,cerbranorte,Cerbranorte — COOPERATIVA DE ELETRIFICAÇÃO DE BRAÇO DO NORTE,rural,1826,2,186.64,215380,0.001095290251916758,0.9285913269570063,0.0008665614263162781,0.038461538461538464,0.01964342096954133
cerbranorte,Grupo Cerbranorte,cerbranorte,Cerbranorte — COOPERATIVA DE ELETRIFICAÇÃO DE BRAÇO DO NORTE,urbana,12414,2,427.2,215380,0.00016110842597067828,0.9285913269570063,0.0019834710743801653,0.038461538461538464,0.04496179510387943
cerbranorte,Grupo Cerbranorte,cerbranorte,Cerbranorte — COOPERATIVA DE ELETRIFICAÇÃO DE BRAÇO DO NORTE,grupo_a,0,0,0.0,215380,,0.0,0.0,0.0,0.0
cerci,Grupo Cerci,cerci,Cerci — COOPERATIVA DE ELETRIFICAÇÃO RURAL CACHOEIRAS- ITABORAÍ LTDA,nao_classificado,145910,1157,960.46,214999,0.007929545610307724,538.1420378699436,0.004467276591984149,0.9888888888888889,0.973090717513323
cerci,Grupo Cerci,cerci,Cerci — COOPERATIVA DE ELETRIFICAÇÃO RURAL CACHOEIRAS- ITABORAÍ LTDA,urbana,9210,9,19.19,214999,0.000977198697068404,4.1860659817022405,8.925622909874e-05,0.007692307692307693,0.019442361856902596
cerci,Grupo Cerci,cerci,Cerci — COOPERATIVA DE ELETRIFICAÇÃO RURAL CACHOEIRAS- ITABORAÍ LTDA,rural,5440,4,7.37,214999,0.0007352941176470588,1.8604737696454403,3.427922920571723e-05,0.003418803418803419,0.007466920629774473
cercos,Grupo Cercos,cercos,Cercos — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL CENTRO SUL DE SERGIPE LTDA,nao_classificado,8918,96,37148.1,45214,0.01076474545862301,212.3236165789357,0.8216061396912461,0.8571428571428571,0.8636558293821675
cercos,Grupo Cercos,cercos,Cercos — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL CENTRO SUL DE SERGIPE LTDA,rural,4085,16,5864.52,45214,0.003916768665850673,35.387269429822624,0.1297058433228646,0.14285714285714285,0.13634417061783266
cerej,Grupo Cerej,cerej,Cerej — COOPERATIVA DE PRESTAÇÃO DE SERVIÇOS PÚBLICOS DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SENADOR ESTEVES JÚNIOR,nao_classificado,189656,245,20171.54,185554,0.0012918125448179863,132.03703504101233,0.10870980954331354,0.9315589353612167,0.8993388112870218
cerej,Grupo Cerej,cerej,Cerej — COOPERATIVA DE PRESTAÇÃO DE SERVIÇOS PÚBLICOS DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SENADOR ESTEVES JÚNIOR,rural,4411,18,2257.76,185554,0.004080707322602585,9.70068012546213,0.012167670866701877,0.06844106463878327,0.1006611887129781
cerej,Grupo Cerej,cerej,Cerej — COOPERATIVA DE PRESTAÇÃO DE SERVIÇOS PÚBLICOS DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SENADOR ESTEVES JÚNIOR,grupo_a,0,0,0.0,185554,,0.0,0.0,0.0,0.0
cerej,Grupo Cerej,cerej,Cerej — COOPERATIVA DE PRESTAÇÃO DE SERVIÇOS PÚBLICOS DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SENADOR ESTEVES JÚNIOR,urbana,1,0,0.0,185554,0.0,0.0,0.0,0.0,0.0
ceres,Grupo Ceres,ceres,Ceres — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE RESENDE LTDA.,nao_classificado,41860,241,580.7,75605,0.0057572861920688004,318.7619866410952,0.007680708947820912,0.8925925925925926,0.6647054783544333
ceres,Grupo Ceres,ceres,Ceres — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE RESENDE LTDA.,urbana,3190,28,208.96,75605,0.00877742946708464,37.034587659546325,0.002763838370478143,0.1037037037037037,0.23918866326320368
ceres,Grupo Ceres,ceres,Ceres — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE RESENDE LTDA.,rural,1063,1,83.96,75605,0.0009407337723424271,1.3226638449837973,0.0011105085642483961,0.003703703703703704,0.09610585838236303
cerfox,Grupo Cerfox,cerfox,Cerfox — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA FONTOURA XAVIER,nao_classificado,98055,196,6137.8,193631,0.0019988781806129213,101.22346111934556,0.031698436717261184,0.7286245353159851,0.33477089154607775
cerfox,Grupo Cerfox,cerfox,Cerfox — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA FONTOURA XAVIER,rural,5433,56,11559.2,193631,0.010307380820909259,28.920988891241585,0.05969705264136425,0.20817843866171004,0.6304675436735349
cerfox,Grupo Cerfox,cerfox,Cerfox — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA FONTOURA XAVIER,urbana,2704,17,637.3299999999999,193631,0.00628698224852071,8.779585913412625,0.003291466758938393,0.06319702602230483,0.03476156478038739
cerfox,Grupo Cerfox,cerfox,Cerfox — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA FONTOURA XAVIER,grupo_a,0,0,0.0,193631,,0.0,0.0,0.0,0.0
cergal,Grupo Cergal,cergal,Cergal — COOPERATIVA DE ELETRIFICAÇÃO RURAL ANITA GARIBALDI LTDA,nao_classificado,173039,51,7959.97,264438,0.0002947312455573599,19.28618428516325,0.030101460455759007,0.5795454545454546,0.795085831636944
cergal,Grupo Cergal,cergal,Cergal — COOPERATIVA DE ELETRIFICAÇÃO RURAL ANITA GARIBALDI LTDA,urbana,9403,33,2051.4900000000002,264438,0.0035095182388599384,12.479295713929163,0.007757924352778346,0.375,0.20491416836305595
cergal,Grupo Cergal,cergal,Cergal — COOPERATIVA DE ELETRIFICAÇÃO RURAL ANITA GARIBALDI LTDA,rural,2380,4,0.0,264438,0.0016806722689075631,1.5126419047186863,0.0,0.045454545454545456,0.0
cergal,Grupo Cergal,cergal,Cergal — COOPERATIVA DE ELETRIFICAÇÃO RURAL ANITA GARIBALDI LTDA,grupo_a,0,0,0.0,264438,,0.0,0.0,0.0,0.0
cergapa,Grupo Cergapa,cergapa,Cergapa — COOPERATIVA DE ELETRICIDADE DE GRÃO PARÁ,nao_classificado,8659,6,0.0,51698,0.0006929206605843631,11.605864830360943,0.0,1.0,0.0
cergapa,Grupo Cergapa,cergapa,Cergapa — COOPERATIVA DE ELETRICIDADE DE GRÃO PARÁ,grupo_a,0,0,0.0,51698,,0.0,0.0,0.0,0.0
cergapa,Grupo Cergapa,cergapa,Cergapa — COOPERATIVA DE ELETRICIDADE DE GRÃO PARÁ,rural,774,0,1.0,51698,0.0,0.0,1.9343108050601572e-05,0.0,1.0
cergapa,Grupo Cergapa,cergapa,Cergapa — COOPERATIVA DE ELETRICIDADE DE GRÃO PARÁ,urbana,637,0,0.0,51698,0.0,0.0,0.0,0.0,0.0
cergral,Grupo Cergral,cergral,Cergral — COOPERATIVA DE ELETRICIDADE DE GRAVATAL,urbana,3937,49,3357.02,89126,0.012446024892049785,54.97834526400826,0.03766600094248592,0.494949494949495,0.8359280065339947
cergral,Grupo Cergral,cergral,Cergral — COOPERATIVA DE ELETRICIDADE DE GRAVATAL,nao_classificado,87662,38,658.8999999999999,89126,0.00043348315119436017,42.63626775576151,0.007392904427439803,0.3838383838383838,0.16407199346600526
cergral,Grupo Cergral,cergral,Cergral — COOPERATIVA DE ELETRICIDADE DE GRAVATAL,rural,5145,12,0.0,89126,0.0023323615160349854,13.464084554451004,0.0,0.12121212121212122,0.0
cergral,Grupo Cergral,cergral,Cergral — COOPERATIVA DE ELETRICIDADE DE GRAVATAL,grupo_a,0,0,0.0,89126,,0.0,0.0,0.0,0.0
ceriluz,Grupo Ceriluz,ceriluz,Ceriluz — COOPERATIVA REGIONAL DE ENERGIA E DESENVOLVIMENTO IJUÍ LTDA,nao_classificado,183333,25,4945.43,194410,0.00013636388429797146,12.859420811686643,0.02543814618589579,0.9259259259259259,0.9434440631146399
ceriluz,Grupo Ceriluz,ceriluz,Ceriluz — COOPERATIVA REGIONAL DE ENERGIA E DESENVOLVIMENTO IJUÍ LTDA,urbana,810,2,296.46,194410,0.0024691358024691358,1.0287536649349314,0.0015249215575330486,0.07407407407407407,0.05655593688536004
ceriluz,Grupo Ceriluz,ceriluz,Ceriluz — COOPERATIVA REGIONAL DE ENERGIA E DESENVOLVIMENTO IJUÍ LTDA,grupo_a,0,0,0.0,194410,,0.0,0.0,0.0,0.0
ceriluz,Grupo Ceriluz,ceriluz,Ceriluz — COOPERATIVA REGIONAL DE ENERGIA E DESENVOLVIMENTO IJUÍ LTDA,rural,3530,0,0.0,194410,0.0,0.0,0.0,0.0,0.0
cerim,Grupo Cerim,cerim,Cerim — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE ITU-MAIRINQUE,nao_classificado,182040,39,5884.09,201856,0.0002142386288727752,19.320703868103998,0.029149938570069752,0.609375,0.6061366794642922
cerim,Grupo Cerim,cerim,Cerim — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE ITU-MAIRINQUE,urbana,9907,22,3275.98,201856,0.0022206520641970323,10.898858592263792,0.0162292921686747,0.34375,0.33746792438447265
cerim,Grupo Cerim,cerim,Cerim — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE ITU-MAIRINQUE,rural,5477,3,547.46,201856,0.0005477451159393829,1.4862079898541534,0.0027121314204185164,0.046875,0.05639539615123518
cerim,Grupo Cerim,cerim,Cerim — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE ITU-MAIRINQUE,grupo_a,0,0,0.0,201856,,0.0,0.0,0.0,0.0
ceripa,Grupo Ceripa,ceripa,Ceripa — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ITAÍ-PARANAPANEMA-AVARÉ,nao_classificado,91673,9,0.0,89441,9.81750351793876e-05,10.062499301215325,0.0,0.8181818181818182,
ceripa,Grupo Ceripa,ceripa,Ceripa — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ITAÍ-PARANAPANEMA-AVARÉ,urbana,3756,2,0.0,89441,0.0005324813631522897,2.236110955825628,0.0,0.18181818181818182,
ceripa,Grupo Ceripa,ceripa,Ceripa — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ITAÍ-PARANAPANEMA-AVARÉ,grupo_a,0,0,0.0,89441,,0.0,0.0,0.0,
ceripa,Grupo Ceripa,ceripa,Ceripa — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ITAÍ-PARANAPANEMA-AVARÉ,rural,968,0,0.0,89441,0.0,0.0,0.0,0.0,
ceris,Grupo Ceris,ceris,Ceris — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE ITAPECERICA DA SERRA,nao_classificado,77958,17,1007.25,91144,0.0002180661381769671,18.651803739138067,0.011051193715439304,0.5862068965517241,0.8021422314247033
ceris,Grupo Ceris,ceris,Ceris — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE ITAPECERICA DA SERRA,urbana,825,9,71.44,91144,0.01090909090909091,9.87448433248486,0.0007838146230141315,0.3103448275862069,0.05689256988134108
ceris,Grupo Ceris,ceris,Ceris — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE ITAPECERICA DA SERRA,rural,2643,3,177.01,91144,0.0011350737797956867,3.291494777494953,0.0019420916352146053,0.10344827586206896,0.14096519869395555
ceris,Grupo Ceris,ceris,Ceris — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE ITAPECERICA DA SERRA,grupo_a,0,0,0.0,91144,,0.0,0.0,0.0,0.0
cermc,Grupo Cermc,cermc,Cermc — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI DAS CRUZES,nao_classificado,37226,87,0.0,40744,0.0023370762370386287,213.52837227567252,0.0,0.8787878787878788,
cermc,Grupo Cermc,cermc,Cermc — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI DAS CRUZES,rural,1188,8,0.0,40744,0.006734006734006734,19.6347928529354,0.0,0.08080808080808081,
cermc,Grupo Cermc,cermc,Cermc — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI DAS CRUZES,urbana,869,4,0.0,40744,0.004602991944764097,9.8173964264677,0.0,0.04040404040404041,
cermc,Grupo Cermc,cermc,Cermc — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI DAS CRUZES,grupo_a,0,0,0.0,40744,,0.0,0.0,0.0,
cermissoes,Grupo Cermissoes,cermissoes,Cermissões — COOPERATIVA DE DISTRIBUIÇÃO E GERAÇÃO DE ENERGIA DAS MISSÕES,nao_classificado,215323,359,61288.41,340883,0.001667262670499668,105.31472675375421,0.17979309616495984,0.6433691756272402,0.6911518650814907
cermissoes,Grupo Cermissoes,cermissoes,Cermissões — COOPERATIVA DE DISTRIBUIÇÃO E GERAÇÃO DE ENERGIA DAS MISSÕES,urbana,29724,114,19592.579999999998,340883,0.003835284618490109,33.44255947055148,0.05747596682732785,0.20430107526881722,0.22094631283073443
cermissoes,Grupo Cermissoes,cermissoes,Cermissões — COOPERATIVA DE DISTRIBUIÇÃO E GERAÇÃO DE ENERGIA DAS MISSÕES,rural,29870,85,7794.76,340883,0.002845664546367593,24.93524171049891,0.022866379373568058,0.15232974910394265,0.08790182208777485
cermissoes,Grupo Cermissoes,cermissoes,Cermissões — COOPERATIVA DE DISTRIBUIÇÃO E GERAÇÃO DE ENERGIA DAS MISSÕES,grupo_a,0,0,0.0,340883,,0.0,0.0,0.0,0.0
cermoful,Grupo Cermoful,cermoful,Cermoful — COOPERATIVA FUMACENSE DE ELETRICIDADE,nao_classificado,121413,169,20371.18,177252,0.001391943202128273,95.34448130345497,0.11492778642836188,0.8941798941798942,0.4701016948526731
cermoful,Grupo Cermoful,cermoful,Cermoful — COOPERATIVA FUMACENSE DE ELETRICIDADE,urbana,9885,20,22962.38,177252,0.0020232675771370764,11.28337056845621,0.12954652133685374,0.10582010582010581,0.5298983051473269
