group_id,group_label,distributor_id,distributor_label,ano,meses_com_dados,qtd_serv_realizado,qtd_fora_prazo,compensacao_rs,uc_ativa_media_ano,exposicao_uc_mes,taxa_fora_prazo,fora_prazo_por_100k_uc_mes,compensacao_rs_por_uc_mes,compensacao_media_por_transgressao_rs
demei,Grupo Demei,demei,Demei — DEPARTAMENTO MUNICIPAL DE ENERGIA DE IJUÍ,2025,12,87450,57,6909.65,,0,0.0006518010291595198,,,121.2219298245614
demei,Grupo Demei,demei,Demei — DEPARTAMENTO MUNICIPAL DE ENERGIA DE IJUÍ,2026,4,22458,9,3266.1,,0,0.00040074806305102857,,,362.9
dmed,Grupo DMED,dmed,Dmed — DME DISTRIBUIÇÃO S.A.,2023,12,304754,557,74211.81,86962.16666666667,1043546,0.001827703656063579,53.37570169403169,0.07111503469899745,133.2348473967684
dmed,Grupo DMED,dmed,Dmed — DME DISTRIBUIÇÃO S.A.,2024,12,317717,276,91379.95,88769.0,88769,0.0008686976145437607,310.9193524766529,1.029412858092352,331.0867753623188
dmed,Grupo DMED,dmed,Dmed — DME DISTRIBUIÇÃO S.A.,2025,12,354989,4253,165287.86,,0,0.011980652921639825,,,38.863827886197974
dmed,Grupo DMED,dmed,Dmed — DME DISTRIBUIÇÃO S.A.,2026,4,68279,182,51496.94,,0,0.002665534058788207,,,282.9502197802198
edp,Grupo EDP,edp_es,EDP ES — EDP ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.,2023,12,207000,3926,1746817.8,1780934.25,21371211,0.01896618357487923,18.370507876226576,0.08173695912693014,444.93576158940397
edp,Grupo EDP,edp_es,EDP ES — EDP ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.,2024,12,9027377,16473,8455710.99,1799597.0,1799597,0.0018247825475772197,915.3716081989468,4.698669196492326,513.3072901110909
edp,Grupo EDP,edp_es,EDP ES — EDP ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.,2025,12,10505713,8936,7010581.7700000005,,0,0.0008505848198975167,,,784.5324272605193
edp,Grupo EDP,edp_es,EDP ES — EDP ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.,2026,4,3869750,1808,1293219.65,,0,0.00046721364429226696,,,715.2763550884955
edp,Grupo EDP,edp_sp,EDP SP — EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.,2023,12,281718,3826,1587118.22,2235646.5,26827758,0.013580956843368191,14.261348264733863,0.059159554816321215,414.8244171458442
edp,Grupo EDP,edp_sp,EDP SP — EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.,2024,12,11579193,13372,7168734.33,,0,0.00115483004730986,,,536.1003836374514
edp,Grupo EDP,edp_sp,EDP SP — EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.,2025,12,13114473,15443,7383079.4766,,0,0.0011775539893978202,,,478.0858302531891
edp,Grupo EDP,edp_sp,EDP SP — EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.,2026,4,4829960,3880,2387747.08335,,0,0.0008033192821472641,,,615.3987328221649
eflul,Grupo Eflul,eflul,Eflul — EMPRESA FORÇA E LUZ DE URUSSANGA LTDA.,2023,12,3483,97,86.49000000000001,7507.166666666667,90086,0.027849554981337926,107.67488843993517,0.000960082587749484,0.8916494845360826
eflul,Grupo Eflul,eflul,Eflul — EMPRESA FORÇA E LUZ DE URUSSANGA LTDA.,2024,12,9090,187,17.55,,0,0.020572057205720574,,,0.09385026737967915
eflul,Grupo Eflul,eflul,Eflul — EMPRESA FORÇA E LUZ DE URUSSANGA LTDA.,2025,12,12270,172,41.46,,0,0.014017929910350448,,,0.241046511627907
eflul,Grupo Eflul,eflul,Eflul — EMPRESA FORÇA E LUZ DE URUSSANGA LTDA.,2026,2,3370,31,75.76,,0,0.009198813056379823,,,2.4438709677419355
eletrocar,Grupo Eletrocar,eletrocar,Eletrocar — CENTRAIS ELÉTRICAS DE CARAZINHO S.A.,2023,12,107201,444,0.0,39842.0,478104,0.0041417524090260355,92.86682395462076,0.0,0.0
eletrocar,Grupo Eletrocar,eletrocar,Eletrocar — CENTRAIS ELÉTRICAS DE CARAZINHO S.A.,2024,12,135067,330,0.0,40031.0,40031,0.0024432318775126417,824.3611201318979,0.0,0.0
eletrocar,Grupo Eletrocar,eletrocar,Eletrocar — CENTRAIS ELÉTRICAS DE CARAZINHO S.A.,2025,12,123966,261,25646.739999999998,,0,0.0021054160011616087,,,98.26337164750957
eletrocar,Grupo Eletrocar,eletrocar,Eletrocar — CENTRAIS ELÉTRICAS DE CARAZINHO S.A.,2026,4,36969,122,4539.54,,0,0.0033000622142876465,,,37.20934426229508
enel,Grupo ENEL,enel_ce,Enel CE — COMPANHIA ENERGÉTICA DO CEARÁ,2023,12,10591146,35527,9778555.31,4203677.0,50444124,0.0033544056516641354,70.42842095939658,0.19384924416568322,275.24292256593577
enel,Grupo ENEL,enel_ce,Enel CE — COMPANHIA ENERGÉTICA DO CEARÁ,2024,12,13375667,21811,28734341.290000003,,0,0.0016306476529357376,,,1317.42429462198
enel,Grupo ENEL,enel_ce,Enel CE — COMPANHIA ENERGÉTICA DO CEARÁ,2025,12,13108905,27974,20058850.50108,,0,0.0021339692369423684,,,717.0533531522127
enel,Grupo ENEL,enel_ce,Enel CE — COMPANHIA ENERGÉTICA DO CEARÁ,2026,4,4243176,8012,6096838.05217,,0,0.001888208266638009,,,760.9633115539191
enel,Grupo ENEL,enel_go,Enel GO — CELG DISTRIBUIÇÃO S.A.,2023,12,10616053,18590,20898489.43476762,3412734.5833333335,40952815,0.0017511216268419156,45.39370492602279,0.5103065426581206,1124.1790981585593
enel,Grupo ENEL,enel_go,Enel GO — CELG DISTRIBUIÇÃO S.A.,2024,12,14767527,15574,9453607.08,3451689.0,3451689,0.0010546112426271508,451.1993983235454,2.738835126803139,607.0121407473995
enel,Grupo ENEL,enel_go,Enel GO — CELG DISTRIBUIÇÃO S.A.,2025,12,16146318,20077,7994294.3,,0,0.0012434413839737333,,,398.1817153957264
enel,Grupo ENEL,enel_go,Enel GO — CELG DISTRIBUIÇÃO S.A.,2026,4,5629970,12898,6808360.42,,0,0.0022909535930031597,,,527.8617165452008
enel,Grupo ENEL,enel_rj,Enel RJ — AMPLA ENERGIA E SERVIÇOS S.A.,2023,12,12152537,19080,4838734.66,3116168.4166666665,37394021,0.0015700425351513022,51.024199831304585,0.1293986185652514,253.60244549266247
enel,Grupo ENEL,enel_rj,Enel RJ — AMPLA ENERGIA E SERVIÇOS S.A.,2024,12,11080043,8042,6743429.3,3083579.0,3083579,0.0007258094575986754,260.8008421383075,2.186883909898206,838.5263989057448
enel,Grupo ENEL,enel_rj,Enel RJ — AMPLA ENERGIA E SERVIÇOS S.A.,2025,12,9839070,9000,9587764.628800001,,0,0.0009147205985931597,,,1065.307180977778
enel,Grupo ENEL,enel_rj,Enel RJ — AMPLA ENERGIA E SERVIÇOS S.A.,2026,4,3248737,1882,1608523.89083,,0,0.0005793020487654126,,,854.6885711105207
enel,Grupo ENEL,enel_sp,Enel SP — ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,2023,12,37866576,23165,11340248.57,8300383.833333333,99604606,0.000611753225324624,23.256956611022588,0.11385265225586054,489.5423513921865
enel,Grupo ENEL,enel_sp,Enel SP — ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,2024,12,44944797,12735,15926437.209999999,8392744.0,8392744,0.00028334759193594756,151.7382157730535,1.897643632404372,1250.6036285826463
enel,Grupo ENEL,enel_sp,Enel SP — ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,2025,12,31588257,26791,7883179.8398,,0,0.000848131633220535,,,294.24731588219925
enel,Grupo ENEL,enel_sp,Enel SP — ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,2026,4,11926216,5825,10812084.370000001,,0,0.0004884197971930074,,,1856.1518231759658
energisa,Grupo Energisa,energisa_ac,Energisa AC — ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,2023,12,275065,4682,1704745.58,289120.1666666667,3469442,0.017021431298056822,134.9496547283396,0.49136016108642255,364.10627509611277
energisa,Grupo Energisa,energisa_ac,Energisa AC — ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,2024,11,292405,4366,952772.48,292414.0,292414,0.014931345223234896,1493.0885662109201,3.25829980780674,218.2254878607421
energisa,Grupo Energisa,energisa_ac,Energisa AC — ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,2025,12,342217,6177,1385328.06,,0,0.01804995076223566,,,224.27198640116563
energisa,Grupo Energisa,energisa_ac,Energisa AC — ENERGISA ACRE - DISTRIBUIDORA DE ENERGIA S.A.,2026,4,122009,958,234028.94999999998,,0,0.007851879779360539,,,244.28909185803755
energisa,Grupo Energisa,energisa_ms,Energisa MS — ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,2023,12,1524430,6046,2983997.04,1110833.0,13329996,0.00396607256482751,45.35635269507958,0.22385580910902,493.54896460469735
energisa,Grupo Energisa,energisa_ms,Energisa MS — ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,2024,12,1766848,3949,2087458.8,1120879.0,1120879,0.00223505360959177,352.31278309255504,1.8623408949583318,528.6044061787794
energisa,Grupo Energisa,energisa_ms,Energisa MS — ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,2025,12,1928502,12398,3461325.69,,0,0.006428824030257682,,,279.1841982577835
energisa,Grupo Energisa,energisa_ms,Energisa MS — ENERGISA MATO GROSSO DO SUL DISTRIBUIDORA DE ENERGIA S.A.,2026,4,704794,3304,3352440.79,,0,0.004687894618853168,,,1014.6612560532687
energisa,Grupo Energisa,energisa_mt,Energisa MT — ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,2023,12,1966041,21350,8302292.27,1604578.5833333333,19254943,0.010859386960902646,110.88061907012657,0.4311771927862887,388.8661484777517
energisa,Grupo Energisa,energisa_mt,Energisa MT — ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,2024,12,2771421,15530,8210016.94,1621783.0,1621783,0.005603623556291159,957.588037363815,5.062339992465083,528.6553084352865
energisa,Grupo Energisa,energisa_mt,Energisa MT — ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,2025,12,2956309,13115,5552065.44,,0,0.00443627509844201,,,423.33705223027073
energisa,Grupo Energisa,energisa_mt,Energisa MT — ENERGISA MATO GROSSO DISTRIBUIDORA DE ENERGIA S.A.,2026,4,1005245,7300,2561471.5,,0,0.007261911275360733,,,350.8865068493151
energisa,Grupo Energisa,energisa_minas_rio,Energisa Minas Rio — ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,2023,12,448973,2270,432869.5,596083.5,7153002,0.005055983321936954,31.734927517145948,0.06051578064706259,190.69140969162996
energisa,Grupo Energisa,energisa_minas_rio,Energisa Minas Rio — ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,2024,12,586211,1236,316774.61852754,,0,0.002108455829044491,,,256.2901444397573
energisa,Grupo Energisa,energisa_minas_rio,Energisa Minas Rio — ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,2025,12,624421,5571,1143648.12,,0,0.008921865215936043,,,205.2859666128164
energisa,Grupo Energisa,energisa_minas_rio,Energisa Minas Rio — ENERGISA MINAS RIO - DISTRIBUIDORA DE ENERGIA S.A.,2026,3,168840,987,344557.31,,0,0.005845771144278607,,,349.09555217831814
energisa,Grupo Energisa,energisa_pb,Energisa PB — ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,2023,12,1234597,15915,2072504.62,1791816.75,21501801,0.012890846162755943,74.01705559455229,0.09638748958750014,130.2233502984606
energisa,Grupo Energisa,energisa_pb,Energisa PB — ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,2024,12,1452697,21258,3562014.7800000003,,0,0.014633471398371442,,,167.5611430990686
energisa,Grupo Energisa,energisa_pb,Energisa PB — ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,2025,12,1528183,15207,3258596.0300000003,,0,0.009951033351372185,,,214.28263497073718
energisa,Grupo Energisa,energisa_pb,Energisa PB — ENERGISA PARAÍBA DISTRIBUIDORA DE ENERGIA S.A.,2026,4,559147,5645,1217762.18,,0,0.010095735110802705,,,215.7240354295837
energisa,Grupo Energisa,energisa_ro,Energisa RO — ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,2023,12,873473,8393,1830604.83,690022.3333333334,8280268,0.0096087686740174,101.36145351817116,0.2210803841131712,218.11090551650184
energisa,Grupo Energisa,energisa_ro,Energisa RO — ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,2024,12,1116476,14710,7303094.59,,0,0.013175383976010232,,,496.4714201223657
energisa,Grupo Energisa,energisa_ro,Energisa RO — ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,2025,12,1198090,7761,4997325.61,,0,0.00647781051506982,,,643.9022819224327
energisa,Grupo Energisa,energisa_ro,Energisa RO — ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,2026,4,405459,1600,1983534.5699999998,,0,0.003946144986299478,,,1239.7091062499999
energisa,Grupo Energisa,energisa_se,Energisa SE — ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,2023,12,548769,5548,1012912.37,853922.0833333334,10247065,0.0101099005228065,54.14233246300282,0.09884902359846454,182.57252523431868
energisa,Grupo Energisa,energisa_se,Energisa SE — ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,2024,12,682320,3687,572777.78,864434.0,864434,0.005403622933520928,426.5218628605539,0.6626044093591876,155.35063195009494
energisa,Grupo Energisa,energisa_se,Energisa SE — ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,2025,12,664491,2141,583212.83,,0,0.003222015046102957,,,272.40206912657635
energisa,Grupo Energisa,energisa_se,Energisa SE — ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,2026,4,241566,1054,354435.58999999997,,0,0.004363196807497744,,,336.2766508538899
energisa,Grupo Energisa,energisa_sul_sudeste,Energisa Sul-Sudeste — ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,2023,12,744296,5043,981446.4,858668.25,10304019,0.0067755301654180596,48.942068138655415,0.09524889268934772,194.61558596073766
energisa,Grupo Energisa,energisa_sul_sudeste,Energisa Sul-Sudeste — ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,2024,12,858456,2367,1115422.05,865514.0,865514,0.0027572758533926027,273.479111834124,1.2887394657972027,471.23871989860584
energisa,Grupo Energisa,energisa_sul_sudeste,Energisa Sul-Sudeste — ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,2025,12,924883,3669,1058328.559686,,0,0.003966988256893034,,,288.451501686018
energisa,Grupo Energisa,energisa_sul_sudeste,Energisa Sul-Sudeste — ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,2026,4,330869,1269,424288.56,,0,0.003835354777872814,,,334.3487470449173
energisa,Grupo Energisa,energisa_to,Energisa TO — ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,2023,12,773648,3374,904538.92,654177.9166666666,7850135,0.004361156494943437,42.98015257062458,0.1152259063060699,268.090966212211
energisa,Grupo Energisa,energisa_to,Energisa TO — ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,2024,12,839665,3945,983755.44,661290.0,661290,0.004698302299131201,596.561266615252,1.487630903234587,249.36766539923954
energisa,Grupo Energisa,energisa_to,Energisa TO — ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,2025,12,918487,4924,1047614.16,,0,0.005360990411404843,,,212.75673436230707
energisa,Grupo Energisa,energisa_to,Energisa TO — ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,2026,4,309366,1845,655860.6399999999,,0,0.005963809856286729,,,355.48002168021674
equatorial,Grupo Equatorial,cea_equatorial,CEA Equatorial — COMPANHIA DE ELETRICIDADE DO AMAPA,2023,12,186003,2417,662784.65,228099.66666666666,2737196,0.01299441406859029,88.30204340500278,0.2421400038579627,274.21789408357466
equatorial,Grupo Equatorial,cea_equatorial,CEA Equatorial — COMPANHIA DE ELETRICIDADE DO AMAPA,2024,11,199462,2354,269207.54,240605.0,240605,0.011801746698619286,978.3670331040502,1.1188775794351737,114.36174171622768
equatorial,Grupo Equatorial,cea_equatorial,CEA Equatorial — COMPANHIA DE ELETRICIDADE DO AMAPA,2025,12,156973,2089,1713057.4499999997,,0,0.01330802112465201,,,820.0370751555766
equatorial,Grupo Equatorial,cea_equatorial,CEA Equatorial — COMPANHIA DE ELETRICIDADE DO AMAPA,2026,4,51981,134,98196.91,,0,0.0025778649891306437,,,732.8127611940299
equatorial,Grupo Equatorial,ceee_equatorial,CEEE Equatorial — COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,2023,12,7954605,7859,4329850.600000001,1880119.75,22561437,0.0009879811756837707,34.83377410756239,0.1919137774779151,550.9416719684439
equatorial,Grupo Equatorial,ceee_equatorial,CEEE Equatorial — COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,2024,12,8515031,20850,5364701.67,,0,0.00244861116771037,,,257.29984028776977
equatorial,Grupo Equatorial,ceee_equatorial,CEEE Equatorial — COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,2025,12,8706009,7060,5318498.97,,0,0.0008109341490457913,,,753.3284660056656
equatorial,Grupo Equatorial,ceee_equatorial,CEEE Equatorial — COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,2026,4,2452668,1372,895944.07,,0,0.0005593908347970455,,,653.0204591836734
equatorial,Grupo Equatorial,equatorial_al,Equatorial AL — EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,2023,12,451888,8382,3936732.87,1339861.5833333333,16078339,0.01854884396133555,52.1322507256502,0.24484698761482762,469.6651002147459
equatorial,Grupo Equatorial,equatorial_al,Equatorial AL — EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,2024,12,514411,4550,2312783.67,,0,0.008845067465509096,,,508.30410329670326
equatorial,Grupo Equatorial,equatorial_al,Equatorial AL — EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,2025,12,532229,3066,1696745.06,,0,0.005760678204306793,,,553.406738421396
equatorial,Grupo Equatorial,equatorial_al,Equatorial AL — EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,2026,4,157765,2028,1810944.6099999999,,0,0.012854562165245777,,,892.970714990138
equatorial,Grupo Equatorial,equatorial_ma,Equatorial MA — EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,2023,12,778749,7357,7096918.8100000005,2736090.8333333335,32833090,0.009447203142475945,22.40727266303598,0.21615141340641408,964.6484722033438
equatorial,Grupo Equatorial,equatorial_ma,Equatorial MA — EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,2024,12,861557,7694,6018988.05,2766554.0,2766554,0.008930343552428917,278.1077108923231,2.175626447197488,782.2963413049129
equatorial,Grupo Equatorial,equatorial_ma,Equatorial MA — EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,2025,12,908081,7662,5528645.99,,0,0.008437573300179168,,,721.5669524928218
equatorial,Grupo Equatorial,equatorial_ma,Equatorial MA — EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,2026,4,209515,1819,4706042.430000001,,0,0.008681955945874996,,,2587.159114898296
equatorial,Grupo Equatorial,equatorial_pa,Equatorial PA — EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,2023,12,1473813,7872,9242479.58,2981770.0,35781240,0.005341247498834655,22.000355493549133,0.2583051783560324,1174.095475101626
equatorial,Grupo Equatorial,equatorial_pa,Equatorial PA — EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,2024,12,1547856,7028,6706678.8,,0,0.004540474049265565,,,954.2798520204894
equatorial,Grupo Equatorial,equatorial_pa,Equatorial PA — EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,2025,12,1700078,3143,6074439.6899999995,,0,0.001848738704930009,,,1932.6884155265668
equatorial,Grupo Equatorial,equatorial_pa,Equatorial PA — EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.,2026,4,494040,1788,1998768.6600000001,,0,0.0036191401505950935,,,1117.8795637583894
equatorial,Grupo Equatorial,equatorial_pi,Equatorial PI — EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A.,2023,12,414247,11703,9302455.41,1485101.4166666667,17821217,0.028251260721260503,65.66891587706945,0.5219876627954196,794.8778441425276
equatorial,Grupo Equatorial,equatorial_pi,Equatorial PI — EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A.,2024,12,488892,11302,5520294.61,,0,0.02311758016085352,,,488.4351981950098
equatorial,Grupo Equatorial,equatorial_pi,Equatorial PI — EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A.,2025,12,558459,6374,2925041.31,,0,0.011413550502364542,,,458.9019940382805
equatorial,Grupo Equatorial,equatorial_pi,Equatorial PI — EQUATORIAL PIAUÍ DISTRIBUIDORA DE ENERGIA S.A.,2026,4,130741,3940,3509053.51,,0,0.030135917577500556,,,890.6227182741117
forcel,Grupo Forcel,forcel,Forcel — FORÇA E LUZ CORONEL VIVIDA LTDA,2023,12,15366,177,0.0,8606.25,103275,0.011518937914877,171.38707334785767,0.0,0.0
forcel,Grupo Forcel,forcel,Forcel — FORÇA E LUZ CORONEL VIVIDA LTDA,2024,12,16920,50,1893.24,8697.0,8697,0.002955082742316785,574.9108888122341,0.2176888582269748,37.8648
forcel,Grupo Forcel,forcel,Forcel — FORÇA E LUZ CORONEL VIVIDA LTDA,2025,12,18719,64,686.35,,0,0.0034189860569474864,,,10.72421875
forcel,Grupo Forcel,forcel,Forcel — FORÇA E LUZ CORONEL VIVIDA LTDA,2026,4,5931,10,0.0,,0,0.001686056314280897,,,0.0
hidropan,Grupo Hidropan,hidropan,Hidropan — HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,2023,12,40808,22,229.26,19978.083333333332,239737,0.0005391099784356008,9.176722825429534,0.0009562979431627157,10.42090909090909
hidropan,Grupo Hidropan,hidropan,Hidropan — HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,2024,12,49886,6,0.0,,0,0.00012027422523353245,,,0.0
hidropan,Grupo Hidropan,hidropan,Hidropan — HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,2025,11,39455,9,1377.08,,0,0.00022810797110632365,,,153.0088888888889
hidropan,Grupo Hidropan,hidropan,Hidropan — HIDROPAN DISTRIBUIÇÃO DE ENERGIA S.A.,2026,4,14879,3,2769.66,,0,0.00020162645339068486,,,923.2199999999999
joao,Grupo JOAO,joao_cesa,João Cesa — EMPRESA FORÇA E LUZ JOÃO CESA LTDA.,2023,12,5129,13,72.2,4165.666666666667,49988,0.0025346071358939366,26.00624149795951,0.0014443466431943667,5.553846153846154
joao,Grupo JOAO,joao_cesa,João Cesa — EMPRESA FORÇA E LUZ JOÃO CESA LTDA.,2024,12,4936,8,34.47,3974.0,3974,0.0016207455429497568,201.30850528434826,0.008673880221439355,4.30875
joao,Grupo JOAO,joao_cesa,João Cesa — EMPRESA FORÇA E LUZ JOÃO CESA LTDA.,2025,12,4284,6,77.21,,0,0.0014005602240896359,,,12.868333333333332
joao,Grupo JOAO,joao_cesa,João Cesa — EMPRESA FORÇA E LUZ JOÃO CESA LTDA.,2026,4,2133,1,2.94,,0,0.00046882325363338024,,,2.94
light,Grupo Light,light,Light — LIGHT SERVIÇOS DE ELETRICIDADE S.A.,2023,12,28680716,6378,2863759.5,4621665.833333333,55459990,0.00022237938550767004,11.500182383732849,0.051636495066082776,449.0058795860771
light,Grupo Light,light,Light — LIGHT SERVIÇOS DE ELETRICIDADE S.A.,2024,12,35483051,1823,8396516.80787,4610071.0,4610071,5.1376641766233686e-05,39.54385951973408,1.8213421892786468,4605.878665863961
light,Grupo Light,light,Light — LIGHT SERVIÇOS DE ELETRICIDADE S.A.,2025,12,34368675,2395,4557598.351002,,0,6.968554941381942e-05,,,1902.9638208776619
light,Grupo Light,light,Light — LIGHT SERVIÇOS DE ELETRICIDADE S.A.,2026,4,9988516,714,353777.29000000004,,0,7.148209003219297e-05,,,495.4864005602241
mux,Grupo MUX,mux_energia,"Mux Energia — MUXFELDT, MARIN & CIA LTDA",2023,12,18724,6,0.0,12710.818181818182,139819,0.0003204443494979705,4.291262274798132,0.0,0.0
mux,Grupo MUX,mux_energia,"Mux Energia — MUXFELDT, MARIN & CIA LTDA",2024,12,21989,3,523.98,12845.0,12845,0.00013643185228978127,23.355391202802647,0.040792526274815104,174.66
mux,Grupo MUX,mux_energia,"Mux Energia — MUXFELDT, MARIN & CIA LTDA",2025,12,28523,4,1030.6100000000001,,0,0.0001402377029064264,,,257.65250000000003
mux,Grupo MUX,mux_energia,"Mux Energia — MUXFELDT, MARIN & CIA LTDA",2026,4,7771,0,0.0,,0,0.0,,,
neoenergia,Grupo Neoenergia,neoenergia_brasilia,Neoenergia Brasília — NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S.A.,2023,12,652433,3034,2777969.71,1172916.75,14075001,0.004650285929742978,21.555948734923714,0.19736905951196734,915.6129564930784
neoenergia,Grupo Neoenergia,neoenergia_brasilia,Neoenergia Brasília — NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S.A.,2024,12,542759,4084,6817583.02,,0,0.007524518248430703,,,1669.339622918707
neoenergia,Grupo Neoenergia,neoenergia_brasilia,Neoenergia Brasília — NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S.A.,2025,12,549555,3035,4272767.3,,0,0.0055226501442075865,,,1407.8310708401975
neoenergia,Grupo Neoenergia,neoenergia_brasilia,Neoenergia Brasília — NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S.A.,2026,4,180467,421,881178.2,,0,0.0023328364742584515,,,2093.059857482185
neoenergia,Grupo Neoenergia,neoenergia_coelba,Neoenergia Coelba — COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,2023,12,68708813,35045,19076328.16,6617578.166666667,79410938,0.0005100510177639075,44.131200162879324,0.24022292949114893,544.338084177486
neoenergia,Grupo Neoenergia,neoenergia_coelba,Neoenergia Coelba — COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,2024,12,72185466,28707,41095381.800000004,,0,0.00039768393266312085,,,1431.545678754311
neoenergia,Grupo Neoenergia,neoenergia_coelba,Neoenergia Coelba — COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,2025,12,40075691,23697,35872530.09,,0,0.0005913060862755929,,,1513.800484871503
neoenergia,Grupo Neoenergia,neoenergia_coelba,Neoenergia Coelba — COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,2026,4,1764124,6679,14211564.57,,0,0.0037860150420265244,,,2127.7982587213655
neoenergia,Grupo Neoenergia,neoenergia_cosern,Neoenergia Cosern — COMPANHIA ENERGÉTICA DO RIO GRANDE DO NORTE,2023,12,16441663,6835,1865132.675445803,1576295.75,18915549,0.00041571220624093806,36.134293538083405,0.09860314788885076,272.879689165443
